Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	p__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.7815809489	0	261.0085788443	0	139.289608474	1183.6770753484	340.7027745443	0	0	0	0	540.5879777348	434.0342183887	0	864.9001387002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	p__Firmicutes	20.7868607219	10.651623488	0	41.1388742346	18.238534207	0	0	10.3710777963	0	32.7321658341	22.0760243132	41.0940840834	0	0	0	87.2584081333	402.9361938069	40.8490910617	14.5508701772	111.6115631086	0	0	0	0	0	735.2846400881	508.115130435	0	0	0	0	0	0	0	0	0	2508.2558102895	95.7294462438	0	247.6476744335	32.2955456108	0	0	0	0	0	0	0	53.6292701493	77.744451572	0	43.6322271092	0	0	1574.5912337614	181.5869981428	543.7916652203	0	943.9376324129	325.7879819234	642.8194761391	0	281.6251202753	0	251.8553811242	0	0	0	180.5533135379	0	30.6475737659	0	27.3008332511	0	0	0	0	0	35.63998948	462.3023709466	28.0766260934	0	70.6759213097	39.9017356064	48.1031169685	147.2196994458	0	0	0	0	0	0	1676.1369956064	0	0	949.0039065291	0	533.1744029089	0	0	0	0	0	0	0	0	98.3932856027	0	0	0	0	0	0	0	638.6291795772	0	551.4400282915	0	0	0	0	45.3892061182	183.6254384465	0	258.1013352912	27.0758075615	1049.7072911332	0	119.0015682406	0	846.0416390801	0	23.4916724903	11.7815177809	0	243.6997960344	0	152.6947629901	0	40.5182776542	428.6525231769	65.2273969469	925.8958344746	15.9294453393	0	137.854271121	161.783203731	112.8502817242	30.6259695668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2186535374	41.4202775143	38.1313148089	0	0	0	0	0	0	0	0	0	13.6791976609	0	125.210989329
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	p__Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8747899264	35.3163330328	32.081894927	101.5191675372	73.5328486548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6268537345	0	0	0	16.8217005035	21.8778686837	68.4249877457	33.8666183609	0	0	0	0	27.1225537663	0	0	0	0	0	0	0	16.6529894623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6302194999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.9493227115	0	0	0	0	0	0	0	0	0	0	139.8601303921	0	70.3884299149	0	0	0	190.5928276938	0	0	0	0	0	0	0	0	0	0	0	0	22.4720245041	35.918679297	10.5077777987	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	p__Firmicutes	204.9640227637	75.7395547944	209.8891113611	60.6253407241	50.2573763968	27.1219702198	123.1200986992	4.521848213	0	101.8328875547	194.9075206022	44.8586277883	151.36697823	55.6697489419	62.2293793874	563.3098576622	39.9083823938	325.616584736	706.1150635287	374.1257235403	232.8898681404	4.2558585252	73.8865364439	0	0	121.4183434727	150.5484807084	32.7546589132	88.6570496556	109.6959182388	172.5778724566	240.8038685067	192.6204397356	172.7860694785	46.2223570991	0	303.8416653625	70.5059086783	28.0936198341	0	84.9139486007	60.8111637069	123.7859140116	103.923129569	162.3139903163	14.1942234563	65.3827486624	20.9624006604	27.8912360841	2.3233412132	149.4000789483	0	16.0450425546	352.2625657268	4.175759243	254.0132830829	201.7066923142	39.5730299065	383.2288115912	158.1535844448	0	253.4220027362	443.7924889854	56.0699503106	98.9529670041	106.4338524864	107.0664790934	13.6127282791	89.4582043889	175.7623117791	36.3444688528	129.4311666678	78.5873743798	50.5435385486	69.1492888654	69.2321529211	399.3491867958	1052.2556044527	250.411908365	64.7940575376	479.9995585142	543.9508742983	338.1217313034	193.3667835866	406.6553705565	478.627408445	65.68363315	285.6194576967	7.9525004147	10.4101402113	737.6998992139	58.8804857551	577.1326150041	21.9599845488	24.5767716611	1386.7964702009	84.1376098116	1453.2986116694	169.1623620082	268.6048674803	73.002729934	149.29541744	275.8970350916	50.1109051649	636.5435975031	120.5768171406	831.0065302423	8.5210724341	46.5753031337	229.6303815065	2.5898490215	1191.3385654548	1349.7955782552	352.7631240066	4285.1554458193	943.7590563935	159.0412951576	235.4213788786	264.0348261563	433.5132761494	81.7899225021	336.6445046478	34.0388308688	220.2993849077	32.540429017	18.1557776321	0	310.5705114833	0	212.8156966521	807.8396038138	25.3943185305	301.7779226159	43.8323134552	477.4649436435	335.8611764736	298.6050878968	323.074488798	93.1047567737	0	87.9232271185	0	18.4680944021	40.5111426053	276.6718964452	12.7168977796	0	14.6807042808	10.6219118223	62.5070393473	600.3144979781	178.0385375927	290.7402128268	21.4762127616	116.8148804385	95.512408809	146.1956784059	141.5611474636	637.3714691047	15.6737359791	272.584324872	197.8570911812	55.5266564111	51.7087954557	17.8167080689	697.5086842078	154.7702307848	242.7117355594	752.0413473683	172.7611948912	167.2758798732	129.13370943	75.0190240441	0	1.6303211372	120.1056629793	117.7712417746	36.4242234925	0	162.5299572972	42.2480957246	147.2986629635
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	p__Proteobacteria	51.2409278635	16.5260347194	9.7917207293	0	0	0	436.106224902	0	1765.7326656258	468.6253746307	197.828895434	391.6481155119	88.2816380132	9.0956497663	19.4736702896	0	31.9066939834	223.8068052476	0	135.7731311942	52.285483462	846.083163742	0	0	0	0	0	0	0	0	7.7508150043	0	19.3583358552	0	0	0	0	0	367.3276159058	404.5835697356	102.609513008	699.2840269646	65.5800462675	35.1661437606	49.5439072788	2412.6330024435	7.5827665246	55.7844552352	83.3498437226	34.9260296494	0	309.1407938596	0	0	0	0	36.6174708582	0	11.6219507658	25.8768657913	0	0	78.1309930327	0	0	0	110.1872479872	490.0756862196	0	34.8517219274	28.8548331041	119.0518636885	51.229715006	51.9112455313	54.6044445623	0	43.3896022333	33.622550042	5.2433533215	1288.9816532497	0	0	0	0	13.652940327	0	662.4610304909	0	194.459348811	2531.0494773414	0	848.1604795066	0	801.6137659247	641.0264553813	0	0	72.4281561418	0	507.1190149536	0	61.4257560377	0	9.707834977	0	1274.1960555786	1244.5260120456	24.9816472198	0	58.2420417854	0	0	0	0	0	0	0	0	0	0	0	0	470.7057725863	0	1163.3240795371	1075.4516015575	0	35.0677021171	89.2326598493	0	1945.4837111524	555.2304383528	156.012958934	2111.699171943	233.1303039795	1263.0378979116	61.04570489	0	0	437.6417714268	80.0204208987	558.5511046587	1238.6690275099	71.9268888019	7.5266502072	918.2504097641	828.5843455294	1052.0833811526	90.9595819125	879.4554827824	0	87.0085840737	0	710.1538107246	69.6193653595	73.8707851136	0	46.0120813129	756.1907473631	357.3524628414	22.7017028405	685.8802737115	78.3888045875	209.8904087563	175.4793775247	14.6980684728	0	3.6732451548	54.1576630748	135.7997043955	0	36.0224952415	7.3285744698	101.399544197	0	19.9071270457	51.8217669168	233.4861492525	263.8125406899	0	0	0
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	p__Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.1375891428	161.4823037891	102.114287405	353.0049360214	433.7525098702	0	0	0	0	0	0	0	0	0	8.4399512646	0	0	0	0	0	76.6181314955	0	24.5043384524	266.8185705618	0	188.0468156651	18.927158412	0	124.9144747932	0	0	63.6148631275	46.3517239897	0	42.6156826258	0	0	0	0	0	34.5710817713	0	75.4614534598	70.8759091097	0	0	0	30.1685073076	9.4354856761	0	67.7607078196	109.1932852909	96.7230195207	17.6089558429	25.7340083615	92.2352344359	0	17.5046432024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0427577757	0	0	0	0	0	0	46.3320042418	62.2039463934	13.54901338	13.6084129766	37.9244306604	95.1293549077	0	8.8702294121	105.0170787888	19.7046249727	215.4530280221	0	23.1827279379	0	0	0	52.4900039193	0	12.899011915	0	39.4537436001	28.1136008819	0	19.5085063288	0	0	256.2961015551	0	0	0	0	0	195.3929167702	59.0993095911	0	0	0	18.2274029131	188.891412839	48.800311995	80.1202100239	68.5947611781	260.224387595	129.1930309415	50.0804330995	10.3723961561	0	0	0	0	0	0	0	0	8.3997736972	5.1334107984	3.7195156535	4.0084584831	14.2121394723	7.547598274	0	0	0	0	0	50.6726141961	0	14.0888276368	29.913682278	61.6080770058	190.7943020335
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	p__Proteobacteria	324.8183340795	59.5084161158	48.35867924	0	0	0	1938.6412702493	0	5696.5687220512	1626.9963221359	700.0982716879	1313.7302037653	211.4141643504	36.5356194146	78.7790676954	0	199.8379911318	1183.533423443	0	468.4449436013	253.931230197	1020.0366657507	0	0	0	0	0	0	0	0	65.8600765108	18.4280061371	195.4777097582	0	0	8773.5546930556	1230.295090558	25.0366989979	1501.171888977	2491.6815473562	452.003666668	2048.7979954594	223.321747704	76.5220554952	2227.9196187629	8084.5956168411	32.7671850639	519.8680215974	655.2353989373	890.472270532	103.2148981686	2581.8378590152	37.2570142458	0	269.7726976451	0	227.6292490138	95.2151085913	260.5712022664	116.1394398565	0	0	473.9253953407	96.464387738	118.9779968985	17.9931840574	628.430998037	2716.6176884615	58.89602529	166.3120227344	251.818352345	692.0058519649	373.9214887523	777.405039396	318.9591365542	0	430.4342326226	364.01512502	96.3598876807	1293.9390484801	0	0	0	0	17.0236848075	49.5596386109	4707.1256015778	0	3292.0706636029	5758.9817294973	0	1797.440700594	0	1955.9589091841	2198.9008616277	1723.8757447174	25.7827091549	279.8946106003	415.2616618122	3266.7560554322	0	186.5989229328	0	48.9414265868	30.984560858	5714.103031508	7658.1958367757	82.0236671901	0	92.2048866715	0	0	0	0	0	144.6730412778	0	0	0	0	0	296.0277066422	3627.1148408501	0	3886.2798448664	3168.6159706089	172.6279508934	112.6954092278	1359.3272721928	0	5572.1893093543	1694.1179980148	1219.1232423488	6413.0276132323	623.0537746878	3532.6105878501	345.1048226383	0	2523.9382126488	2494.8873841686	77.6873108239	3651.7322105039	1882.8602452243	181.6293516364	41.7606957302	2533.5987196691	4102.6874160743	3747.6446564131	208.1254996011	3596.8125659803	0	200.692571009	0	2953.8103919432	227.2923912172	229.6337922622	30.7859789609	3189.4743514444	1564.4720670095	615.6672494135	152.3613296865	1228.2102166817	146.261924851	332.5843250087	325.8235472319	37.3844143238	0	88.2470231114	60.6863631164	165.0363774739	25.5328343367	248.4344074648	81.7893195262	364.9031843052	0	230.714816317	290.912682216	765.3527201192	478.0998946229	59.5063981159	0	22.8417579019
PWY-6527: stachyose degradation	p__Actinobacteria	25.5026703048	234.7328209806	96.2050216114	96.9227196802	397.190330962	38.8910815717	0	383.7773818464	0	0	0	0	0	0	0	17.5750325603	1776.3379482024	1025.5312126658	66.0356580735	1317.6716407245	58.3734046019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.5131145232	0	0	79.4793720206	684.8354125667	900.6144322379	0	502.8549582783	0	30.0614971292	3993.1016224707	0	0	362.3964895451	0	0	0	803.3313442337	0	97.6585013122	0	29.3666092373	101.3362781286	407.8107685362	1559.5673332611	813.4517611329	37.1206261541	590.6960977004	0	0	93.5189538632	0	51.9248271699	39.7841416198	0	0	57.5848939646	18.2844502146	51.7245594406	23.5090706659	69.5940445414	59.1607848769	0	21.407737023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.7269187613	0	0	0	0	81.9050380205	155.4637406181	0	109.9789636967	0	0	0	0	0	0	0	0	0	0	0	899.0534802638	98.4911706675	876.4062041222	2563.1789379311	2343.5353410545	0	0	0	0	278.1815300424	0	0	0	0	0	0	0	0	639.5549258417	0	426.3784662661	81.0948230592	0	672.4573383759	0	0	168.9428023859	37.4118078737	40.7131813427	114.4663015987	0	140.5511545309	0	72.7267550263	0	0	0	0	8.4951948299	0	0	0	0	29.5661490003	0	0	144.3417293768	1071.3781512557	0	345.1062657896	638.2660200543	0	48.6459781745	1833.6278077039	1091.2431588766	794.3503862546	2006.9902151173	144.4096752591	58.7069489052	713.3491773565
PWY-6527: stachyose degradation	p__Firmicutes	663.2610069455	2076.9416159299	863.8258730354	2722.515226435	3018.1580080994	6832.6811081731	616.2705542001	2089.6248843875	0	850.3256543278	2215.3585557998	1430.6788397543	2336.3849839023	2126.6587260009	2713.4965354938	1810.3153470023	503.1770832758	706.4624566505	1557.4578322838	1279.9141859703	1431.6440014971	114.6449495687	3846.7937806645	3.9982726376	0	1120.6120885685	746.9327020146	3517.6160427606	4638.4306170085	3218.9054036847	2401.1064262098	2059.8540435097	3174.7121578221	234.13194337	198.578782455	0	6847.1994005917	6051.0654982008	933.500842184	479.0675645806	341.0348944555	1348.8101801482	321.1934698555	592.9419185181	8965.4447405333	902.6527375507	110.9821089838	1198.5539147279	997.3637124096	466.6339079915	2361.3835050325	469.6891967742	2643.367914682	971.5394438047	1709.2130769051	2069.0663711607	3207.8297101464	4124.5179801757	4872.4184376414	3288.0045034046	6593.9980178062	1449.8992124021	1938.4350621981	2970.9202532125	3603.8156786232	1842.5049483861	1492.2235222023	282.874773684	898.5263322014	809.9136824929	3599.9540784781	770.7150605088	2731.8125978812	2596.9632328444	1619.0622344232	744.748938988	4422.9627109015	6285.0471720179	777.629024666	2604.606081136	1904.209882562	2108.9344549043	3203.9589841096	1906.4275471545	1757.9377742901	1527.5451661679	864.4173956814	1848.8415190524	364.8689208517	1027.1865212757	961.0627015201	1753.0586660404	1717.8280241591	1735.7971067992	4422.3863874912	2702.8262835566	3250.2656298344	7877.4192756773	5346.4918674555	2109.7949412715	4069.2285426901	3455.0115775305	1566.5345543568	2247.0814207449	3003.9768956771	307.6222030022	922.0256544915	2304.4843444206	598.4824719669	1644.335487504	887.3713685234	2929.4648038715	3435.9979712328	2018.6938449374	603.2765783183	3114.2924188566	1105.551290144	2842.7222168392	2064.8836483596	948.9452178882	723.075866165	955.4059106573	477.3984558752	3588.1835533253	463.4051222794	465.9062654522	1159.6606552169	1370.5665811072	10007.3674030784	568.980758718	1898.1328028256	600.3734152162	1364.8579231458	105.3992839719	1893.7951486058	3515.7486711262	1690.6188991947	1480.5007455947	130.4106828224	4812.6451645215	601.5557270809	2241.7106819006	977.0272797999	1730.6401853696	1816.4427147474	236.554875484	1767.8925279812	2228.2522474262	484.4079769132	1523.2294609768	792.7684971658	2037.6464891377	3001.415945304	1392.4268855256	767.8176974792	1719.8588420219	2954.0361069374	212.874800696	1427.6741935761	653.6979961187	1884.5048211679	1362.9817684272	2092.1068478198	2016.1023254854	1716.5363514439	2429.2065308292	2207.3146015166	597.8580968793	918.1609206375	698.1326169666	764.6951882982	292.3006969855	127.9898691586	2174.4364589225	3856.0101759713	1320.0412667008	2212.4863157168	3731.4030086384	2034.3929955943	1436.8635709741	1239.5611438477	963.9544023407
PWY-6527: stachyose degradation	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.3235802818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6527: stachyose degradation	p__Proteobacteria	250.0928679673	41.6170256428	34.5320703313	0	0	0	1314.950839625	0	3721.7200488835	1391.2586208451	618.6611877588	691.2925866379	120.6609158557	18.3376983984	36.3540595423	8.7891117946	164.6882110901	845.150314047	0	417.7909666745	92.2955094735	774.1312974775	0	0	0	0	0	0	0	0	29.1583053219	6.5759438318	134.4095173952	0	0	5313.1177291115	649.8173042425	21.9468666382	796.515369389	1239.3353596521	177.440042884	1408.2147799261	161.1616752288	39.6265183103	1351.6669533326	5720.9326666404	31.6359563629	180.8750392879	471.3408408837	500.5114563079	0	1743.9117626468	0	0	222.2199042158	0	154.278512358	58.5598712598	148.9290897069	42.4579974998	0	0	234.2823859873	48.0883354945	39.0359083637	7.6543009942	388.4220222094	1605.699411724	23.5259961388	90.7356361764	166.0664906535	388.6099305466	264.059998684	474.3389098724	182.7211665614	9.620965917	190.5024110337	168.0909208026	59.0336239146	0	0	0	1.1786528445	0	0	19.7499465549	2785.1260276722	0	224.7868955618	2544.3679596552	0	886.9250936768	0	736.5633907906	647.7242027795	7.9248216554	16.9558198879	69.3400800843	192.4483022809	1458.0965949363	0	179.4932107891	0	13.1616719202	7.6228520288	3286.6543739724	4856.6474244722	69.5818670243	0	67.9300922464	0	0	0	0	0	33.0940690813	0	0	0	0	0	173.8643111213	2942.1150563357	0	4068.4454955932	3184.4834521498	164.7382210984	72.3147409213	1022.3295034311	0	5142.5928524909	1839.6293101521	629.7689100411	5887.3003267801	362.9969544098	3648.5760452274	161.3887681756	0	1292.3828957643	1783.2214464323	71.5854880443	2617.9641447903	1471.5588427836	159.8566599471	19.7659672398	1756.3630727646	3132.6929236797	2823.3737096156	177.560374012	2488.3816659887	0	219.134676346	15.491399721	2298.3150757589	215.3950674927	250.358914504	23.2033355731	1742.3075719398	849.2727352526	491.5833217558	129.2822634592	888.4196438906	65.4465576389	282.8659385423	229.5465923162	13.8647889786	0	49.1681349055	51.4765713074	107.6717262753	0	186.7587935609	56.5798145509	302.4580407127	0	268.4550450645	251.119695677	603.7421161009	159.642544926	57.4777277588	0	0
PWY-6531: mannitol cycle	p__Firmicutes	0	0	0	0	0	0	0	0	0	28.6184421689	11.2295660623	43.2923213504	0	0	0	0	0	0	0	50.8363306446	0	0	0	0	0	483.617894357	297.2639110122	6.933591101	9.43781022	8.7017142249	0	0	0	0	0	0	192.6020609287	2.6336692658	0	0	0	0	0	0	0	0	0	0	20.2177407389	0	0	0	0	0	977.7651026993	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5138472224	0	0	0	0	0	0	0	0	0	36.014694154	613.2404281389	0	0	0	0	0	0	0	0	0	0	0	0	1097.6299394008	0	0	233.0069940058	0	336.0157408025	0	0	0	0	0	0	0	0	3.398308042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.7207825901	0	130.8774705172	14.7380378117	657.8003748494	0	0	0	108.546143611	0	0	4.8783846836	0	125.101173422	0	26.2139031503	0	0	268.208350841	0	115.2526760437	0	0	105.2282916638	0	0	13.1065983707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.3145592903	38.8591348116	41.2135437181	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6531: mannitol cycle	p__Proteobacteria	209.9645182931	23.7127533924	26.6122843118	0	0	0	1611.6743695803	0	0	400.5124848648	276.1151951046	320.8653683148	57.0810055117	12.2024289067	23.7709646061	0	212.6858207498	805.9387315495	0	292.4178214907	106.8039512696	0	0	0	0	0	0	0	0	0	28.6776983105	19.8135899724	183.9694039297	0	0	7007.43471812	871.4667982972	10.7350256047	958.2126276691	1786.0946026274	288.2517968658	1905.7505507568	255.5616856771	77.1119881115	1341.2837601037	6787.1170421042	33.8332086051	200.437622602	482.5971369602	584.6023416971	0	1980.7362233801	0	0	134.4840602619	0	85.3883979625	39.9678632462	67.8905064143	27.65388574	0	0	155.3389532734	61.9269918499	19.8573882938	19.3624913837	196.3011657562	708.519110708	0	47.2127560457	219.6168043053	178.0314304937	368.6894487968	507.2608674287	69.4870968159	0	211.5478144431	215.256180358	0	0	0	0	0	0	19.3788831039	32.4459214615	1203.4720987367	0	0	0	0	0	0	0	0	0	25.8442959106	0	217.6027251461	754.8335504752	0	122.8393170133	0	0	10.9483892905	1546.7730701852	2721.7363062017	66.6253987731	0	0	0	0	0	0	0	26.0550860101	0	0	0	0	0	140.5286000482	2651.2617367955	0	3671.0241376271	3284.5094158721	104.7812521031	59.2874457013	861.2156983593	0	5473.397738732	1759.9575942235	1033.9330751118	6543.6581113603	428.5913209696	3691.7750205747	272.8940326566	0	2294.6873266591	1253.7695802824	0	1870.9753107367	679.4155525776	167.4725773299	36.5183538141	1638.3800823617	2276.3912926135	1591.3807605886	69.6442248694	2920.1599905435	0	209.6565580431	16.0805771789	1752.523636873	148.7959340312	285.5306582188	37.0829791105	2756.0816627821	859.2501505844	435.7529589453	193.193554382	1083.620099436	120.3635076033	326.3424606501	317.5869206817	6.5402974234	0	0.5503970639	0	31.8658098739	9.2549784408	182.5912480416	76.5573192394	286.9669676481	0	271.459937225	376.6364516645	656.8276787616	154.6266123144	64.9275759068	11.2907156877	25.1794421675
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	p__Proteobacteria	0	0	0	0	0	0	134.9356089041	0	0	379.5248936352	47.4173240546	83.5724291469	0	0	0	0	0	55.8341932491	0	16.3721067165	0	889.4219192258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473.1759545249	56.1226669906	19.6601716708	917.2933565841	865.2068922138	0	0	0	49.8695916377	0	414.5076058388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.772497799	0	27.0277270888	242.9835334343	0	0	0	0	57.0439215343	0	0	0	2.1922280893	0	0	0	0	0	1982.2431930399	753.4056784079	0	171.408323573	0	365.9970541893	705.5828861184	695.7266245054	0	148.1071747771	29.3506368685	215.912091197	0	0	0	31.6460106913	0	953.1386881666	1217.6516710749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.0158178401	0	549.1061384384	184.2482855805	0	0	54.6632904203	0	0	30.8676689044	0	0	260.4601472388	0	95.111409533	0	2146.5648952712	371.8311304632	0	565.6922151233	34.6765886224	0	0	109.1099933372	786.5954045569	1094.484433554	16.4431777495	34.4721445361	0	0	0	0	0	0	0	2593.1951837451	413.4551458289	139.9088871463	0	260.8937303454	36.439082088	75.1340476661	36.8358595031	0	0	56.318577735	32.2454261675	89.1085807927	0	0	0	0	0	20.3260445941	42.3992186064	21.5924526645	34.670702934	12.7645428594	0	0
PWY-6572: chondroitin sulfate degradation I (bacterial)	p__Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7705491143	9.4597202864	0	0	0	0	0	0	0	0	0	0	0	0	0	37.6925879533	29.2830637492	42.7167280983	112.2993513076	88.9016992471	0	0	0	0	0	0	0	0	0	6.7438522296	0	0	0	0	0	241.9057095285	0	25.8018256513	90.9768553121	0	44.0893587854	9.3590652116	0	75.6733639569	0	0	25.4500425921	10.8766075394	0	6.8974010481	0	8.4155584048	9.925429591	0	15.7718640037	36.0059899385	56.0564267138	79.2192167075	41.2951307705	0	0	0	0	40.7800140411	0	35.4872791374	60.5518383095	28.4537637684	0	28.7657512142	64.4524264295	18.8032204414	6.3702054089	0	0	0	0	0	0	0	0	0	0	0	23.7305315466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9380991281	0	48.2347240639	0	0	32.9741426473	14.6513480274	45.6490803706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.1339240505	0	0	0	0	0	0	0	0	0	0	154.3834652813	0	81.6136948839	0	0	0	182.5278802637	0	0	0	0	0	0	0	0	0	0	13.1650715433	76.6980834073	43.7551036004	40.7084231914	7.2420207088	23.3951271019	0	0	0	0	0	0	0	0	0	0	0
