Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00126	c__Lentisphaeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33637e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00126	c__Negativicutes	2.42028e-06	2.13461e-06	2.39659e-06	1.21891e-06	6.57318e-06	0	9.8681e-07	1.86828e-07	0	1.054635e-06	0	0	0	0	7.78499e-08	2.21143e-07	3.52339e-06	2.2364e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.53384e-06	8.49579e-07	3.86926e-07	0	0	0	0	0	1.93641e-06	9.5897e-08	2.93233e-06	1.19943e-06	6.465682e-06	1.754548e-05	1.56487e-06	2.620676e-06	0	1.3191e-07	0	0	8.81539e-07	0	2.3589012e-06	3.958039e-06	1.59688e-06	2.948243e-06	8.4868542e-06	0	1.20073429e-05	7.79016e-06	1.08088e-06	7.502259e-06	1.56326e-05	0	8.604032e-06	0	0	0	0	0	1.0021e-06	0	6.90919e-07	1.19963e-05	0	0	5.54159e-06	3.82129e-06	0	0	2.60693e-07	2.52288e-07	7.77779e-08	6.05009e-08	5.22377e-07	3.81807e-07	0	0	1.12775e-06	6.41402e-07	0	2.48279e-07	0	8.21888e-07	3.49139e-06	0	1.04569e-07	5.23542e-07	0	1.98856e-07	0	0	0	0	5.49375e-07	3.2388e-08	6.59671e-08	0	0	2.68319e-06	0	0	5.29406e-08	0	0	0	8.92029e-06	0	0	5.78705e-07	0	9.10801e-07	2.81065e-07	7.92225e-07	2.59847e-07	0	1.67788e-06	2.33922e-07	1.63383e-05	0	0	2.04594e-07	0	0	0	0	0	0	9.77657e-06	0	0	1.73541e-07	6.56255e-08	0	0	7.64236e-07	1.28552e-07	1.49794e-05	5.41932e-06	0	0	8.1517e-07	0	8.49129e-08	0	0	0	2.43164e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.913e-07	4.68988e-07	0	0	1.04497e-06	6.376469e-06	1.77859e-06	9.39738e-07	5.86465e-06	8.95941e-07	3.9108357e-06
M00126	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22721e-07	0	0	0	0	0	0	0	9.83678e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7435965e-06	0	3.31176e-06	0	6.55498e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55094e-07	0	0	0	0	0	0	0	1.39152e-07	0	0	0	2.22061e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00126	c__Tissierellia	0	0	0	2.55923e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17844e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00127	c__Actinobacteria	9.125273e-06	5.1848737e-05	2.17962e-05	1.79285e-05	8.465549e-05	8.48089e-06	1.999309e-06	8.086961e-05	0	0.00010483269306	8.72232597e-05	7.34369505e-05	4.64883863e-05	8.6094993e-06	2.120319e-06	3.30546e-06	0.000229110519	0.000119241218	1.12593e-05	0.00014330755	7.04368e-06	8.72498e-05	0	0	0	0	0	0	0	0	4.26928e-07	0	9.90864e-07	0	0	0	1.70021e-06	6.81826e-06	1.36728e-07	7.509022e-07	1.66443e-07	2.028941e-07	4.53394e-07	0	2.3250277e-05	1.11439e-07	0	0.00015568947	0.00026587762	0.00036763963	1.402161e-06	0.000222452711	1.949693e-05	8.56877e-06	0.0003371090808	1.1976354e-05	1.053914e-05	0.000111923791	1.683603e-05	5.697468e-06	3.917752e-06	0.00017704888	5.070051e-05	0.00014365736	6.829826e-06	8.0600937e-05	3.797143e-05	0.000104412396	0.00028683986	0.00018587408	5.800326e-06	0.00012783864	0	6.9187e-07	5.0547878e-05	3.5497211e-05	8.14465e-06	3.568984e-06	3.61071e-06	7.74757e-07	3.6718608e-05	1.00033264e-05	1.1623084e-05	3.0200734e-05	2.295699e-05	2.1486896e-05	9.41612e-06	5.1002041e-05	1.5707179e-05	8.301986e-06	3.409854e-05	9.5758875e-06	0	1.15248983e-05	2.3664663e-06	6.35841e-06	1.74241e-07	2.1687e-06	0	2.282234e-06	5.24832e-06	1.62988e-06	1.89343e-06	3.4500824e-06	4.838005e-06	0.000109396641	6.1911752e-05	1.08658e-05	2.26839e-05	1.74686e-06	2.29078e-05	3.77504e-07	0	5.08912e-06	0	1.08731e-06	1.7824739e-05	1.52269e-06	1.505797e-06	4.88312e-06	2.96531e-06	1.38062e-05	0.000112543194	2.6548212e-05	6.2668797e-05	0.000160894585	0.000328258287	3.27276e-06	0	8.1601838e-05	5.90946e-07	5.5776429e-05	1.6446793e-05	2.27516e-06	2.871947e-05	1.50641e-06	3.6384816e-05	8.288115e-06	0	9.67604e-07	0.00030195365	7.71475e-07	0.000171962729	2.32684e-05	6.58216e-06	0.00019026169	2.642606e-06	2.7509e-06	9.523412e-05	9.923329e-06	8.2202121e-05	1.9578484e-05	1.65876e-06	1.46195e-05	3.0536052e-06	2.21378e-05	3.176916e-06	0	0	0	8.495016e-05	0	0	0	0	1.357098e-05	5.015055e-06	3.38343e-06	3.35299e-05	0.00015727963	6.144944e-06	0.0003439103	0.0003795048	0	6.34829e-06	0.0002858136	0.0002204518	0.000192052279	0.00040293226	0.00014406758	5.7048178e-05	0.0002030674
M00127	c__Bacilli	3.36549e-06	1.338987e-06	7.47699e-07	4.3335134e-06	1.60786e-06	1.18111e-06	1.344958e-06	1.43208e-06	0	7.8435422e-06	1.614897e-05	3.9229301e-06	1.033569e-06	0	2.112356e-06	8.68793e-06	3.55225736e-05	5.182037e-06	1.26314e-06	1.7770348e-05	0	5.8559767e-05	0	0.0004167549	0.0002488737	2.7850947e-05	5.107725e-05	0	0	0	6.639684e-07	0	0	0	1.69943e-07	0	1.9327921e-05	0.00014538837	1.45937e-07	0	3.960827e-06	0	0	0	2.342864e-06	0	8.33853e-06	1.8551159e-06	6.4730019e-05	1.2023584e-05	2.133265e-06	3.753175e-06	3.664099e-07	0	1.112347e-06	1.50296775e-05	6.5051396e-05	9.300022e-06	5.93687897e-05	3.3697714e-05	5.81379e-05	5.9198e-07	2.496775e-05	4.59069e-06	2.08639e-05	0	3.1705e-06	2.40917e-06	3.16162409e-06	2.3016054e-06	0.000100142397	9.88343153e-06	8.01539e-05	4.5847491e-05	2.347325e-06	4.085053e-06	2.04841e-06	2.96849e-07	1.3092444e-06	5.0846724e-05	1.653137e-06	0	4.135168e-06	2.93999e-06	2.738e-06	9.706946e-06	0	0	4.001146e-06	7.4169358e-06	1.4416807e-05	2.2184214e-05	6.44036e-07	4.3239414e-05	1.61998568e-05	4.794587e-05	1.725773e-06	0.000497804672	0	0	0	2.00635e-07	4.707125e-07	1.6136687e-06	1.21728e-06	8.197393e-06	1.82966403e-05	8.44901e-07	0	3.5718461e-06	0	0	0	3.327784e-07	0.0004837705	9.46026e-07	3.6342465e-05	0	7.27898e-07	2.698551e-06	0	5.482388e-06	2.6999546e-06	3.1526802e-06	3.5017462e-06	1.2611478e-06	1.3511774e-06	9.97649e-07	1.40149e-07	2.294849e-06	8.249458e-06	0	1.63326784e-05	1.4005645e-05	3.686615e-06	3.5620379e-05	2.5126946e-06	1.00723372e-05	0	6.90078e-07	4.934474e-06	0	5.2046654e-05	0.00012600906	0	1.71906e-06	1.392808e-06	2.2300571e-06	1.9993491e-06	0	0	5.31652452e-05	2.4292736e-06	0	0	8.96987e-05	2.546503e-06	2.92035e-06	4.239377e-06	0	0	4.52651e-06	0	0	2.45641e-07	2.57754e-07	1.95281e-07	1.509337e-06	2.555184e-06	1.232401e-06	1.77596e-07	0	0	0	0	0	9.65337e-07	7.306507e-06	0	1.27488648e-05	0	1.3967488e-05
M00127	c__Bacteroidia	1.804991e-06	0	6.425637e-05	2.41193e-07	1.3533309e-06	3.397016e-06	5.3831e-07	7.099993e-06	0	0	0	0	0	0	0	3.4288696e-05	4.08277862e-05	3.62598e-06	2.927826e-06	0	3.6037338e-06	8.90618e-06	3.3746096e-05	4.08056e-07	0	8.42501e-06	7.05478e-06	1.9598804e-05	1.4723467e-05	4.080292166e-05	4.27163784e-05	6.382324368e-05	2.6027824e-05	0.00016085609779	0.00015182647229	0	0	0	6.350253e-06	1.562055e-07	5.5790533e-05	5.2771524e-06	7.87300113e-05	5.0136036e-05	6.658247e-06	1.39513e-07	3.0004e-07	1.01162e-06	0	0	0.00013312346	1.408371e-06	3.5592307e-05	9.5792603e-05	0	3.6076501e-05	9.643961e-06	0	3.885274e-05	1.0262897e-06	0	8.606709e-06	1.507808e-05	0	9.964444e-06	3.89663e-05	2.0345589e-05	2.9712938e-05	9.6951603e-06	2.441005e-05	1.69432294e-05	4.877027e-05	4.1930793e-05	2.7297451e-05	9.465047e-06	5.62895e-06	0	9.395458e-06	1.81484343e-05	0	4.02323871e-05	5.77755538e-05	2.3304805e-05	1.033649518e-05	3.99821656e-05	7.1201586e-05	2.4102674e-05	2.2011026e-05	0	0	0	0	0	0	0	0	3.364543e-05	0	4.440346e-05	3.72474422e-05	0.00010360586	1.182219e-05	0.00011289639	0	4.327006e-06	0	6.0726e-08	3.16954e-06	0.00016878796	0	2.0356e-07	1.0905896e-05	1.54341e-05	6.181043e-06	3.6860264e-05	1.137041e-05	3.3073488e-05	3.668524e-06	2.4401211e-06	3.5990448e-05	1.3223187e-05	7.052100477e-05	0	4.99491e-06	0	0	0	3.756823e-05	0	7.802744e-05	2.95203e-06	5.69616e-06	1.057767e-05	0	9.453755e-06	0	9.97858e-07	0.000133097459	0	0	0	0	0	0.0001388611209	1.191992e-05	0	0	0	0.000103396123	3.007e-05	9.9738465e-05	6.370722e-05	1.74742725e-05	3.64138e-05	0.0001571191335	2.914259522e-05	1.34510451e-05	0	0	0	2.555218e-06	0	0	0	0	4.849511805e-05	3.153381419e-05	1.43691228e-05	3.70103299e-05	1.01945051e-05	2.94163e-05	8.82488e-07	1.421568e-06	7.961676e-07	8.329302e-07	5.6879866e-06	2.2176506e-05	7.44936e-07	1.20301e-06	2.3592024e-05	0.000103672766	7.16219e-05
M00127	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.243162e-06	0	2.3902591e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.291905e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29908e-07	0	0	0	0	4.049236e-07	1.640287e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00127	c__Clostridia	3.1241383e-06	4.4262194e-05	2.88776907e-05	1.4044555e-05	5.3546789e-05	7.1256e-06	7.9798311e-06	3.3238324e-05	0	6.81861e-07	0.00011482443	0	7.347524e-05	5.840486e-05	0.000102451241	0.0001023623605	9.41558e-06	1.20897047e-05	5.246147e-05	0	6.2692895e-05	0	2.614955e-06	1.7331e-07	0	0	0	1.62786e-05	8.026849e-06	6.112413e-06	9.828954e-05	0.000100802922	0.000118136494	2.896917e-06	5.32822e-07	0	0	3.10062e-06	4.286484e-06	4.05542e-07	3.74037e-06	9.1790183e-06	9.13231e-07	1.553342e-06	5.342589e-06	2.351836e-06	2.887701e-05	3.9498393e-05	0	0	4.016916e-06	0	3.3419191e-06	2.056808e-05	0	1.9919403e-05	4.604132e-05	2.8715421e-05	2.7502569e-05	2.9812561e-05	4.071207e-05	1.63136615e-05	1.6993483e-05	3.826016e-05	3.754441e-05	4.1272652e-05	6.8492652e-05	7.4226835e-06	1.6614903e-05	2.11009582e-05	9.0904401e-06	2.2461965e-05	2.4075108e-05	3.3348501e-05	4.2397917e-05	4.1582363e-05	4.252874e-05	7.0566134e-05	9.300458e-05	0	6.0931739e-05	8.533759e-05	6.620488e-05	7.804956e-05	5.4089546e-05	5.681476e-05	1.05675206e-05	8.414806e-05	1.30794e-07	0	0	0	0	0	2.61078e-07	0	3.344584e-05	0	1.5203421e-05	2.369005e-05	2.146171e-05	3.54029e-05	2.86514e-05	5.6216124e-05	3.9548437e-05	1.17216e-07	6.71356e-07	3.01459e-05	7.01755e-06	9.94317e-07	1.0412646e-05	5.5285536e-05	6.2346967e-05	2.7908738e-05	0	5.1564589e-05	2.81033e-05	1.2925016e-05	3.2770665e-05	9.70948e-07	2.69221e-06	7.9055855e-06	1.37571e-07	3.724899e-06	0	0	4.08756e-07	8.5452308e-05	4.53212e-06	5.729721e-05	0	1.23070635e-05	9.0047685e-05	0	0.000102797266	0	0.000109403592	4.9788302e-05	0	0	0	0	0	1.2307773e-05	8.7593742e-05	0	0	3.686913e-06	5.904279e-06	4.3921914e-05	1.946953e-06	3.065052e-05	3.35437023e-05	5.1536039e-05	8.718003e-06	3.6404007e-05	3.4297204e-05	0	1.6566e-06	3.8893371e-05	2.2692866e-05	9.92497e-06	2.0100751e-05	1.4694289e-05	7.6422886e-05	5.6490872e-05	3.8671322e-05	9.36831962e-05	8.9794054e-05	5.235808e-05	6.43555e-05	8.366592e-06	3.733196e-06	9.69501e-07	1.36981e-06	9.713558e-06	1.6134582e-05	0	0	1.4573699e-05	1.53685414e-05	2.69218e-06
M00127	c__Coriobacteriia	4.89131e-06	2.40102e-06	3.44864e-06	2.45623e-06	2.00647e-06	2.95368e-06	2.34757e-06	3.7559e-06	0	0	7.15713e-06	0	8.59434e-06	1.00104e-05	2.80163e-06	2.79734e-06	3.82733e-06	0	8.10809e-06	2.22057e-07	1.15665e-05	0	0	0	0	0	0	0	0	0	2.12805e-06	2.29691e-06	2.80545e-06	2.07048e-05	1.5511238e-05	0	0	0	1.54784e-05	8.90557e-07	8.11786e-07	1.65658e-06	6.46653e-07	6.68958e-07	3.01809e-06	4.06007e-07	2.599e-05	5.917692e-06	0	0	9.04747e-06	0	1.4658e-05	6.27596e-06	0	5.95594e-06	0	4.661876e-06	0	0	0	5.39992e-06	0	1.72383e-06	0	3.73929e-06	1.82471e-07	0	2.98201e-06	1.750548e-06	4.19176e-07	1.479539e-06	4.07032e-07	1.7985e-07	2.383674e-06	5.52182e-06	1.51828e-06	1.0056e-05	3.12185e-06	0	2.487467e-06	1.82889e-06	2.68565929e-06	2.711595e-06	2.0220325e-06	8.273853e-07	5.34832e-07	4.974365e-06	0	0	0	0	0	0	0	0	0	0	0	6.36967e-06	0	0	0	2.70816e-06	1.33012e-05	0	2.27241e-07	0	0	6.07774e-06	0	1.03855e-05	5.6698e-06	1.2033e-05	0	7.71325e-06	2.003245e-06	1.25444e-05	8.65952e-06	3.93972e-06	4.19534e-06	1.4951e-06	0	0	0	0	0	0	0	0	0	0	3.44742e-07	0	5.37194e-07	4.08149e-07	7.75371e-07	1.77421e-06	0	0	0	0	0	2.00504e-06	2.26813e-07	0	0	0	1.30631e-06	0	1.38931e-06	2.94066e-07	2.22365e-07	0	3.63054e-06	1.24129e-06	1.44597e-07	0	0	0	5.84771e-06	0	0	0	0	9.91766e-06	1.75088e-05	1.7812e-06	2.95005e-06	3.68907e-06	1.6638e-06	8.0311e-07	9.36322e-07	1.363e-05	7.55891e-06	3.36844e-06	1.76828e-06	0	0	4.66166e-06	9.898405e-06	2.38794e-06
M00127	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29939e-06	1.24719e-05	8.53538e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27864e-06	0	0	0	0	8.49068e-07	0	0	0	0	0	0	0	1.06791e-06	0	0	0	1.64997e-06	0	2.17435e-06	3.17798e-06	1.00586e-06	0	6.761e-06	2.08917e-06	2.95697e-06	1.17774e-06	0	0	0	0	0	0	2.25696e-06	7.2225e-07	0	3.75438e-07	0	0	0	0	0	0	0
M00127	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4583e-07	3.89859e-06	0	0	0	0	0	0	0	4.57773e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29784e-07	0	0	1.89809e-07	4.66448e-07	1.25554e-06	0	0	0	0	0	0	0	1.4393e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11316e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00127	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84679e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63047e-05	2.13268e-05	1.11097e-05	1.40387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00127	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01629e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63212e-07	0	0	0	3.625879e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04646e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24767e-07	0	2.49245e-06	0	3.28509e-06	0	3.52175e-07	0	0	0	0	0	0	0	0	1.51186e-07	0	0	0	0	0	0	0	0	0	8.948767e-06	1.38437e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00127	c__Gammaproteobacteria	8.05456e-06	9.197135e-07	9.59387e-07	0	0	0	5.02765335e-05	0	0	0.00010457413725	4.524831682e-05	8.995043578e-05	1.2225335e-05	6.151023e-07	5.964852e-06	1.2006508e-06	7.56791524e-06	3.95985535e-05	0	1.76628717e-05	7.657259e-06	7.6734085e-05	0	0	0	0	0	0	0	0	2.272722e-07	2.241537e-07	2.4202919e-06	0	0	0.000118644317	3.27996007e-05	3.4278654e-06	2.784166e-05	7.916686e-05	1.3347763e-05	2.73140178e-05	7.174156e-06	3.894656e-06	4.87466201e-05	9.27507492e-05	4.223865e-06	1.32137373e-05	3.06130649e-05	2.93176648e-05	7.984175e-06	6.05543254e-05	6.440884e-06	0	5.4264712e-06	2.029455e-06	7.588741e-06	2.2472895e-06	4.41642e-06	3.140991e-06	0	0	1.0627977e-05	5.8612292e-06	2.547293e-06	2.045045e-06	1.5705669e-05	5.404353e-05	8.8561e-07	6.005282e-06	9.4984412e-06	1.3513947e-05	1.7535897e-05	2.75701428e-05	1.1446485e-05	4.15941e-07	1.7130483e-05	1.04950741e-05	9.1925051e-06	2.71553027e-05	0	0	0	0	1.7137211e-06	1.430829e-06	6.10948e-05	0	0.0003114264423	0.00029663906104	0	0.00013813594	0	0.0001834317573	0.00015597621619	0.00011579251	1.2393821e-06	2.64553813e-05	2.16317906e-05	8.723671e-05	3.0409e-07	5.02544e-06	0	6.28979e-06	2.2089e-06	0.00012756586688	0.000121924977652	2.45382e-06	0	8.84595e-06	0	0	0	0	0	4.081664e-06	0	2.86069e-07	0	0	2.40607e-07	8.259512e-06	8.57252993e-05	0	0.00010279436932	8.55488456e-05	7.3209431e-06	3.291214e-06	3.7963046e-05	0	7.42369905e-05	5.83872271e-05	4.375600353e-05	0.000100504701	2.97008836e-05	5.51681322e-05	1.70151558e-05	0	0.0002589233293	8.858396887e-05	3.07834e-06	0.0001176091872	9.598739669e-05	5.25959156e-06	3.559058e-06	5.57386473e-05	0.00013121564496	0.0001381497244	1.0980331e-05	3.494739e-05	0	5.004606e-06	3.4915e-07	5.55322143e-05	5.67019184e-06	9.6371e-06	1.572504e-06	0.0002089327302	4.81061242e-05	1.180679345e-05	6.5034716e-06	2.93313627e-05	3.1556769e-06	7.42273e-06	1.6237403e-05	3.21844e-07	0	9.79617e-06	6.6965746e-06	8.52734e-06	5.36094e-07	7.157875e-06	3.982361e-06	9.125869e-06	0	8.183111e-06	1.1355011e-05	2.20116404e-05	2.07493175e-05	4.299477e-06	0	8.362985e-07
M00127	c__Methanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26861e-06	5.21754e-06	0	0	0	0	0	0	0
