Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Burkholderiales	3.40293e-06	0	9.57739e-06	1.99498e-06	1.39226e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17698e-06	2.50505e-06	0	0	0	0	0	0	0	0	0	1.01917e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60499e-06	0	0	0	0	5.48285e-06	0	7.90243e-06	1.53099e-06	0	0	0	0	0	0	5.16086e-07	2.25057e-06	3.39636e-07	0	1.2995e-06	1.87657e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01854e-05	0	0	0	0	0	0	0	2.09797e-06	1.35498e-06	0	0	1.10104e-06	1.59811e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27521e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29102e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Candidatus_Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40498e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Clostridiales	0.000190709717	0.00018337759	0.00013625014	0.000318470963	0.000196451066	0.000104410214	8.9827134e-05	0.000200320427	0	0	2.52703e-06	0	0.000196045164	0.00030811054	0.000289773953	0.000414813138	2.8128406e-05	3.0144158e-05	0.000286983212	0	0.00031938948	0	0.0003327311314	0	0	8.92895e-06	4.29085e-06	0.000380701838	0.00034428254	0.000253071587	0.000152318258	0.000204774518	0.000217324459	4.8610901e-05	8.9741138e-05	0	0	0.00022114467	0.00011751817	1.9988621e-05	3.5647701e-05	0.000120681712	6.1046313e-05	6.7191414e-05	2.5306782e-05	3.6887236e-05	0.00022483481	0.00015200028	0	0	0.00020158934	0	0.00033741715	0.0001396467	5.900859e-06	0.00017823259	0.0001221405269	0.000339972238	0.00013143695	0.000173908532	0.00016434925	0.000143175426	7.698036e-05	0.000221119153	0.000196942053	0.00024190106	0.000126851885	1.0586948e-05	9.4796442e-05	9.0322e-05	2.4436163e-05	3.8098453e-05	4.5667794e-05	5.618983e-05	0.00013193421	6.8748845e-05	0.000163962718	0.000241185986	0.000249103127	7.45012e-06	0.000166224318	0.000183299026	0.00017335575	0.000201814896	0.000151222568	0.000113444943	5.2708883e-05	0.000225536538	0	0	0	0	0	0	0	0	0.000262031137	0	4.565008e-05	8.9779471e-05	0.000115959205	0.000168943998	0.00016764223	0.00012043405	0.000372957778	0	2.575215e-06	0.000354457166	0.000115528254	0.000103582365	0.00020184507	0.000366442487	0.000437763073	0.000284161666	0	0.000356580377	0.000156342691	0.00035223198	0.0002430067	0.00011856963	0.000208453681	8.1348459e-05	0	0.00034821589	0	1.28863e-05	7.545202e-06	0.000305019564	5.533326e-06	0.000106523862	0	5.0604467e-05	0.00013823818	0	0.00021285104	6.30546e-07	0.000202517718	0.000151869963	0	0	0	0	0	8.2231733e-05	0.00027088023	0	0	1.319986e-05	5.3069896e-05	8.8907803e-05	7.9113602e-05	9.1440569e-05	0.000165663626	9.3215656e-05	6.3597303e-05	9.5373978e-05	0.000344177395	0	6.6751286e-05	0.000101002012	0.00016622827	0.000125466639	0.000255439016	0.000209937697	0.000279854491	0.000169487352	0.000305053942	0.00023425094	0.00022102608	0.000152414561	0.000204503879	4.8663692e-05	3.7981697e-05	0.00024114051	0.000365502436	3.9276867e-05	1.9998466e-05	0	5.92768e-07	0.00010742176	0.000129449175	2.3423798e-05
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Coriobacteriales	6.21652e-05	3.69123e-05	5.93577e-05	6.00987e-05	5.37524e-05	1.26435e-05	1.35842e-05	4.12568e-05	0	0	0	0	0	0	0	0	1.27496e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61432e-06	3.88805e-06	1.03184e-05	0	0	0	0	0	3.70754e-05	1.880813e-05	9.45054e-06	3.492837e-05	3.030153e-05	5.221589e-05	0	2.265893e-05	0	0.00010719395	1.98563e-06	5.55462e-06	0	1.62243e-05	0	0	2.13227e-05	0	8.01603e-06	4.69432e-05	1.48337e-05	2.43246e-05	0	0	2.73947e-05	4.69926e-05	3.0667e-05	2.97095e-05	0	0	0	0	0	0	0	0	0	8.53446e-06	0	0	2.444113e-05	0	0	1.35289e-05	1.51776e-05	2.42568e-05	1.4692e-05	0	0	1.62566e-05	0	0	1.44145e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84924e-05	0	0	4.67862e-05	0.000103042	2.73324e-05	2.90137e-05	3.04231e-05	2.73243e-05	2.18783e-05	1.83912e-05	2.96351e-05	0	2.40898e-05	0	1.70834e-05	2.10427e-05	0	3.12729e-05	0	4.64365e-05	0	0	0	0	0	0	6.06061e-06	5.32911e-05	0	0	0	0	1.0503e-05	0	1.25585e-05	6.123692e-05	1.16924e-05	0	1.75839e-05	2.72165e-05	0	0	0	0	0	0	0	0	1.801152e-05	4.42344e-06	2.265888e-05	1.990557e-05	3.33918e-05	4.058574e-05	2.38431e-05	3.6790263e-05	0	0	6.18555e-05	8.88772e-06	1.98234e-06	1.93312e-06	7.43494e-05	2.22972e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7081e-06	0	0	0	0	0	0	0	0	0	1.05299e-06	4.72004e-06	1.54511e-06	0	0	0	0	0	0	0	0	0	0	0	2.91419e-06	0	0	1.06476e-05	0	0	0	0	3.17026e-06	3.94362e-06	0	1.67862e-06	1.88363e-06	0	2.14789e-06	0	0	0	0	1.31326e-06	1.74691e-06	1.62271e-06	2.35794e-06	1.77415e-06	1.80267e-06	2.34117e-06	0	1.76507e-06	0	0	0	0	0	1.39364e-06	0	0	0	0	0	0	0	0	1.74753e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.18013e-06	0	0	0	0	0	0	4.39981e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.85661e-06	1.16334e-05	5.3762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79155e-06	0	0	0	0	0	0	0	0	0	0	0	7.22912e-07	6.88159e-07	5.04024e-06	0	2.43092e-06	7.81928e-07	2.27319e-06	6.53066e-06	3.92429e-06	9.99341e-07	0	4.50969e-06	3.5414e-06	3.11277e-06	1.40066e-06	3.31233e-06	0	0	0	1.9312e-06	0	1.53387e-06	7.54407e-07	0	0	0	1.33024e-06	0	0	1.01894e-06	3.43793e-06	9.71034e-07
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Eggerthellales	4.63547e-06	2.23135e-06	5.29488e-06	5.00766e-06	3.18907e-06	2.63738e-06	1.93094e-06	5.49818e-06	0	0	8.59306e-06	0	1.20204e-05	1.55371e-05	2.77902e-06	4.0498e-06	4.00886e-06	0	1.055691e-05	0	1.34743e-05	0	0	0	0	0	0	0	0	0	2.44713e-06	2.71201e-06	3.96097e-06	2.58398e-05	2.11061e-05	0	0	0	1.622438e-05	9.57571e-07	1.24107e-06	1.75045e-06	0	1.39951e-06	3.867696e-06	3.12773e-07	4.40213e-05	1.520054e-05	0	0	1.11781e-05	0	1.80206e-05	5.60527e-06	0	7.55536e-06	0	4.443123e-06	0	0	0	6.46848e-06	0	1.80163e-06	0	2.39874e-06	0	0	5.20115e-06	1.76701e-06	0	7.20612e-07	0	0	2.70987e-06	4.00932e-06	3.23322e-06	1.09795e-05	3.42116e-06	0	1.71342e-06	1.83872e-06	2.325244e-06	2.5279203e-06	2.16334e-06	4.4663e-07	0	3.38472e-06	0	0	0	0	0	0	0	0	0	0	0	6.21045e-06	0	0	0	6.82332e-06	1.97189e-05	0	4.39931e-07	0	0	1.191118e-05	0	1.67308e-05	8.66889e-06	1.89716e-05	0	1.11975e-05	1.930524e-06	1.87329e-05	1.05654e-05	5.53595e-06	4.79257e-06	2.67687e-06	0	0	0	0	0	0	0	0	0	1.35178e-06	0	0	1.41191e-06	0	2.61557e-06	1.94136e-06	0	0	0	0	0	1.90173e-06	1.41821e-06	0	0	0	1.10092e-06	0	3.0857e-06	5.84514e-07	7.74464e-06	9.54536e-07	3.86542e-06	1.57582e-06	2.854548e-06	0	0	0	7.63045e-06	0	0	0	0	9.53187e-06	2.73187e-05	3.37781e-06	3.88432e-06	5.6939e-06	2.45964e-06	1.31775e-06	0	1.73623e-05	1.37877e-05	3.77458e-06	1.58022e-06	0	0	4.04949e-06	9.5843881e-06	2.14735e-06
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Enterobacterales	2.28997e-05	3.33027e-06	2.28629e-06	0	0	0	0.00010463623	0	0.000260972	6.8697309e-05	3.32591e-05	4.5599718e-05	7.785832e-06	1.24099e-06	3.97978e-06	0	1.30338e-05	6.06082183e-05	0	2.7511628e-05	1.60526e-05	3.72062139e-05	0	0	0	0	0	0	0	0	2.68857e-06	0	1.06858e-05	0	0	0.0001764759882	3.16075e-05	1.0605e-06	6.17728e-05	0.000116987	2.57242e-05	9.02373e-05	2.26015e-05	3.98554e-06	5.886482e-05	0.000224109	2.5434e-06	1.7179e-05	3.5323811e-05	3.7729942e-05	0	8.6155885e-05	0	0	1.34648e-05	0	1.22457e-05	3.89464e-06	8.1235e-06	5.60205e-06	0	0	1.59325e-05	6.63506e-06	4.43764e-06	1.89323e-06	3.23191e-05	9.13139e-05	1.99523e-06	7.98787e-06	1.487805e-05	2.45435e-05	2.359825e-05	3.89833e-05	1.82552e-05	0	2.42607e-05	1.53865e-05	5.70339e-06	6.19097e-05	0	0	0	0	0	9.74749e-07	0.00011016	0	0.00020902968	8.6565688e-05	0	5.90057054e-05	0	3.0188444e-05	5.078387e-05	6.3643419e-05	2.20957e-06	1.4235889e-05	2.671028e-05	7.8409947e-05	0	1.64097e-05	0	4.93411e-06	3.27714e-06	0.000127595508	0.000133873042	6.91452e-06	0	4.76026e-06	0	0	0	0	0	8.91997e-06	0	0	0	0	0	1.2197861e-05	0.000107841021	0	0.000134218837	0.00011294719	9.9239e-06	9.14857e-06	6.830887e-05	0	0.000200712	9.05594e-05	3.427e-05	0.000314977	2.5998059e-05	0.000162654	2.182759e-05	0	0.000130796	0.0001206458	7.79658e-06	0.0001578533479	5.334229e-05	1.61978e-05	2.68449e-06	9.002205e-05	0.0001616058	0.0001427759	1.1215321e-05	0.000138762	0	1.14958e-05	0	9.812221e-05	1.78848e-05	2.22197e-05	1.35799e-06	0.000114743568	7.950684e-05	5.2223349e-05	1.13993e-05	9.4758675e-05	1.4541e-05	3.41564e-05	1.61278e-05	1.35968e-06	0	5.30622e-06	2.442902e-06	7.229754e-06	0	1.163891e-05	5.66544e-06	3.19163e-05	0	7.87264e-06	1.4420456e-05	3.994321e-05	5.8134085e-06	3.197441e-06	0	1.17199e-06
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Erysipelotrichales	0	8.60316e-07	0	0	0	0	1.28722e-06	1.40519e-06	0	0	0	2.04789e-06	8.52223e-05	2.530824e-05	4.36669e-06	0	0	0	1.75521e-06	0	0	0	2.08771e-06	0	0	0	0	1.81931e-05	2.03034e-05	2.84308e-05	3.06974e-06	1.29932e-06	0	4.26565e-06	1.13197e-05	0	0	0	2.69261e-06	0	0	1.72975e-06	0	0	4.9889e-07	0	0	1.23127e-06	0	0	6.17292e-06	0	1.89447e-06	1.31062e-06	0	4.03643e-06	0	0	0	0	0	9.69135e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19942e-06	0	0	0	0	0	0	0	0	0	0	1.80102e-06	0	0	0	0	0	0	0	0	0	1.9401e-06	0	0	0	0	2.81501e-06	5.96439e-06	0	1.793181e-05	0	0	1.280581e-05	9.20948e-06	6.96987e-05	9.55313e-06	2.783042e-05	2.129094e-05	5.13629e-05	0	3.2767648e-05	0	4.292956e-05	8.496019e-05	0	0	0	0	8.93289e-06	0	0	0	0	0	0	0	6.6331e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70082e-06	1.33845e-06	0	0	1.15591e-05	0	3.55472e-06	0	0	2.16963e-05	3.13931e-05	1.48679e-06	2.731482e-06	7.42183e-06	8.02177e-06	9.86447e-06	0	4.29076e-06	0	0	1.45317e-06	0	0	0	1.74255e-06	1.7570061e-05	0	0	0	0	1.88335e-06	1.96054e-05	8.69696e-06
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1.83169e-06	1.26147e-05	3.48971e-06	5.62745e-07	2.71441e-06	5.0627e-07	1.661943e-05	0	1.55124e-05	0	0	0	0	0	0	0	0	0	1.209159e-05	1.001696e-05	1.38839e-05	1.18566e-06	1.1331633e-05	0	0	0	1.024806e-05	2.575573e-06	7.02701e-06	6.356773e-06	1.225702e-05	1.174566e-05	0	3.458609e-06	7.65476e-05	2.38813e-06	0	0	5.10831e-07	0	2.90224e-06	3.68269e-06	0	1.04236e-06	0	0	0	0	0	1.79729e-06	0	1.17536e-05	0	7.19782e-06	4.358071e-06	2.01686e-06	6.06747e-06	5.883443e-06	4.56269e-06	2.80526e-06	8.11303e-06	5.36313e-06	2.490848e-05	4.28103e-05	0	0	1.3507057e-05	0	1.5746844e-05	1.6021944e-05	1.3786324e-05	7.351436e-06	1.423937e-05	1.061589e-05	5.21489e-06	2.295905e-05	0	0	0	0	0	0	0	0	0	0	0	1.6916e-06	0	0	0	0	0	0	0	0	2.71789e-06	0	1.647221e-05	1.05433e-06	1.74575e-06	1.32183e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78074e-05	0	1.75375e-06	0	0	3.20402e-06	0	0	0	0	0	0	0	0	0	0	1.600725e-05	4.06635e-06	0	0	0	0	0	1.34157e-06	1.3072319e-05	2.103563e-06	0	2.15682e-06	2.313143e-05	1.916813e-05	0	0	0	2.31082e-06	2.93455e-05	4.80679e-05	2.11252e-05	3.24791e-05	1.375588e-06	1.566836e-05	1.2061712e-05	8.64694e-06	1.779823e-05	7.42871e-06	3.396103e-06	6.052007e-06	2.358195e-05	2.430952e-05	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Fusobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13738e-07	1.44622e-06	0	0	0	1.5367066e-06	0	0	0	0	0	0	0	0	3.17724e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90046e-07	0	1.44506e-06	0	2.32868e-06	0	0	0	0	0	0	0	0	0	0	0	1.47489e-05	0	1.02225e-05	0	0	0	5.62018e-06	0	0	3.1527e-06	1.09882e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Lactobacillales	3.33053925e-05	0.00016700161	1.36048888e-05	0.000122719797	0.000141219057	0.000431735194	9.7916423e-05	0.000134652019	1.9105933e-05	6.8566481e-05	8.1590827e-05	0.000209264092	1.7731526e-05	3.860187e-06	4.2919499e-05	1.3346445e-05	4.4743726e-05	5.62044332e-05	5.143133e-05	0.000139087295	9.54758e-07	0.0003874547819	6.336269e-07	0.000420772592	0.0004194639	0.000191374399	0.0002087916977	5.96958e-06	1.93919104e-05	1.6905036e-06	0.000146380428	3.6280966e-05	5.5033632e-05	5.30179e-06	2.055333e-06	0	0.00037842144	0.0004435558109	3.78495531e-05	3.2037811e-05	0.000109938421	6.476517e-06	4.948191e-06	0.0001368855981	0.000235247731	1.31446112e-05	1.109548e-05	1.8067846e-05	6.8553102e-05	4.0978489e-05	3.634605e-06	7.6224615e-05	6.8168988e-05	2.7969462e-05	0.000177632041	6.0151561e-05	0.00021893863	4.61767837e-05	0.000162376919	0.000179723416	0.000316409067	5.0658142e-05	0.0001687969089	4.1620084e-05	0.000149124837	6.7403264e-06	1.013344e-05	1.6785086e-05	4.7068593e-05	3.3218183e-05	0.000266753262	4.5204764e-05	0.000159527729	0.000140789956	5.3700417e-05	0.000114801354	0.00030645324	0.000174520767	2.2547313e-05	0.0004600976544	4.52377756e-05	3.5922949e-05	8.85746966e-05	9.2831825e-05	6.5608122e-05	6.0938379e-05	0	1.2970898e-05	7.7827295e-05	0.0001111230153	0.0002073154494	0.000292172027	0.0002914928	0.000245982098	0.000288241215	0.0001135420715	0.00017384216	0.00044012847	0.000423945843	1.566555e-06	0.000469812746	0.000178010757	6.43318e-07	0.000108496331	4.4121798e-05	4.331852e-06	7.657122e-06	1.976336e-06	0	9.4742044e-05	3.57203e-07	5.4238e-06	3.336001e-07	1.026151e-05	0.0004120271	1.1654629e-05	0.000155131817	1.0986002e-05	2.20485255e-05	1.7129912e-05	8.382414e-06	4.79205362e-05	8.1726178e-05	1.2206894e-05	5.52120212e-05	4.23059759e-05	0.000184878672	8.316401e-06	0.0003432428	1.2701361e-05	6.9308999e-05	2.8980132e-05	5.5025128e-05	1.6496957e-05	2.3436185e-05	0.000141492618	2.5744545e-05	3.2556253e-05	6.43777e-06	0.0002450321753	7.4963354e-05	0.000116400476	6.7081216e-05	0.000103257443	2.9125175e-05	5.0398047e-05	0.000101820664	8.2697867e-05	7.150631e-05	2.8405459e-05	8.046168e-06	7.1092801e-05	0.000133115112	2.78883598e-05	1.4133152e-05	9.4234637e-05	3.2870498e-05	1.4106141e-05	9.81045e-06	3.44221e-06	4.003059e-05	6.91779e-06	0	0	0	5.9709291e-05	1.2922401e-05	2.1312514e-05	1.6537044e-05	1.9105667e-05	2.2640342e-05	6.44671e-06	1.515162e-06	9.62899e-07	0	5.9917616e-05	0.000156596833	0.000272629878	8.881707e-05	0.000114717315	1.1907717e-05	8.38973394e-05
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Micrococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34172e-06	2.43994e-06	3.65718e-06	0	0	0	0	0	0	0	0	0	0	1.61382e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6783e-06	0	0	8.76598e-07	4.46196e-07	0	0	0	1.26721e-06	9.19657e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14873e-06	0	0	1.66129e-06	0	1.6767e-06	0	0	0	0	0	0	1.70566e-06	0	0	0	1.20573e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6003e-06	0	0	0	0	0	1.19326e-06	7.51082e-07	7.50511e-07	0	0	0	0	0	0	0	0	0	0	7.99439e-07	6.47847e-07	0	5.06602e-07	0	0	5.7869e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34796e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74802e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46446e-06	0	0	0	0	0	0	0	0	0	0	0	0	8.85336e-06	0	5.90811e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47113e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Proteobacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33513e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94258e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00577e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02309e-05	3.66912e-06	0	0	3.908e-06	6.57754e-06	1.26973e-06	0	4.07534e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61383e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
