Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00550	o__Bifidobacteriales	54.198176216	260.717185196	112.3342667518	95.475453748	452.2610311654	30.7343165873	26.9896001943	411.6177418767	0	471.020824364	710.5675021555	372.9768066234	287.6364415359	26.2400341316	12.0228777689	17.3513572369	1182.8365336848	1169.0005252603	60.606211358	2143.6945931598	25.3972812036	967.3350997097	0	12.5204659464	1.4066891787	1992.0562900932	1500.2398874637	13.1835878935	15.1508561001	0	0	0	0	0	0	0	0	0	0	4.0377022906	0.4880648687	1.4834069263	2.9322406788	6.0337493459	171.9581839014	7.491367462	0	531.3011774035	1022.7478461088	1767.4770077977	0	1157.6051472316	37.1774599136	27.2387447945	2618.0436296979	94.1960130332	19.3437257094	482.5123589091	60.4596045895	17.0121274746	2.4394953834	902.1775272393	141.1663069284	411.758664269	10.3502425354	203.5601811747	127.5226464941	453.9988246214	1685.7331525833	906.5530452848	32.1119926931	711.4035146078	0.4460678595	1.6735225831	97.3353513511	23.4697216527	37.1216485615	22.0163701926	18.2143973167	0	230.8488350383	48.0697161419	63.5819684561	91.2221619514	107.9954313755	142.0191546148	24.1153512289	247.0258561857	0	0	146.8668603081	0	0	0	0	24.8695292247	0	7.8895877764	0	10.5977219463	0.1655081099	0.3748312476	11.2769768244	0	3.6002941404	886.4377112187	813.9502591897	51.8043988391	105.1449378614	0	77.4875649302	0	0	0	0	0	61.636783358	0.6649634817	0	7.4805505849	11.2824768595	50.1274535783	832.0336204975	72.8963660991	537.6443000736	1521.1317795983	1578.9784423484	9.660808843	0	359.952767753	0	315.2430616116	76.4244169182	0	167.8016358308	0	153.2947220209	38.3026436697	0	0	1757.2894954117	0	1305.0211144631	93.5077211263	9.0513071968	1548.4627858119	1.6840171614	0	430.4375438684	53.5781797766	598.2831950768	121.3735466453	4.0522784547	92.2503699008	9.1030351854	82.9849642744	14.3917307046	0	0	0	568.4111753024	0	0	0	0	48.0374464878	14.3388461331	12.6403789377	142.9479126533	1120.3175761746	28.0385329496	1975.0783256096	1750.4785848587	0	46.9840037686	1763.9184051092	1190.197043477	914.8381234226	2795.2044433542	457.8076123407	228.6719477927	894.2292863583
ko00550	o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	3.864498109	13.4910607198	0	0	0	0	0	0	0	1.1121942736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8912768567	0	0	0.3804725243	0.5686934678	6.0325871094	0	0	0	0	0	0	0	2.1740334354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Clostridiales	35.8666709143	199.897165525	134.1639052512	80.936226227	241.5440566441	42.4703414152	83.5484299087	92.6783208549	0	1.3898981216	556.8178308836	0	588.3778381823	231.6731775318	182.6623565655	606.7762742792	52.8673864026	85.1263371527	312.2836827859	0.7781240932	349.7983945625	0	153.2609779	1.5840690383	0	0	0	188.1057307233	150.2552282792	121.6727517998	310.0618510792	403.4738717846	522.1377160925	29.1792373063	19.4265501659	0	0	21.1044103993	118.024695016	29.1061130071	59.7171604096	318.1768425488	50.6939343915	64.5040113219	26.2741193255	70.4441777315	116.9345378519	264.3209470911	0	0	26.7789701928	0.2152411924	15.9192378391	93.2745675819	0.3891475247	87.0158559937	210.577310654	169.3587998419	209.5315657561	147.6441504607	280.8967782257	78.0281327858	110.2871067136	173.3296178466	213.0240089645	99.1170006677	271.0596269509	39.5838156848	151.1853225971	134.4834930457	49.673660794	128.8184880552	134.092363345	139.7448496415	115.2442513098	118.0600125053	198.5043948344	606.1614742366	420.3150488831	0	363.5678233685	482.8315082804	396.9069524628	313.2383733173	285.8074801561	323.4663575681	75.642859715	390.9817484882	0.3109032254	0	0	0	0	0	1.1172586233	0	671.6789373277	0	206.5794581225	172.6647206542	330.498211109	676.8577735551	501.5046111945	282.8137447775	286.4451621227	0	18.8358223478	577.2771170043	138.9091213344	20.2288365977	175.3193627383	458.9592328223	569.3075802235	179.0357501818	0	397.8814229897	329.1394525275	102.1925848266	230.2165476065	33.9998424502	50.7610937935	75.0912035582	0.4132662749	15.9054452226	0	0	0.5835218438	330.3161355886	25.7020833496	256.0574012868	0	173.9471146199	564.7943099693	0	793.178177623	0	465.5601682119	327.1753968993	0	0	0	0	0	42.0333607512	471.5685297334	0	0	33.5278114404	37.145064747	261.5276624962	29.5747640408	116.6932945801	169.137264398	266.2910294302	67.2290751243	106.5427872803	136.6790518961	0	21.4688280095	756.1389504761	184.6673863324	81.9355370157	129.3377369607	77.4433258666	486.0169184706	474.0318222054	372.2267894964	374.4664098216	488.6168321048	344.1580675926	276.2109964034	71.2727436164	28.3351729254	18.8199524796	2.171491369	74.4811235845	82.4204466899	1.5453389757	0.9450497513	75.7634703755	85.2722469722	43.0159864183
ko00550	o__Coriobacteriales	43.3264132662	37.6875276553	53.2357852618	58.3273191243	56.1465348878	10.6117756387	16.3736145557	39.073615443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5902969291	3.0921188735	12.2585809966	0	0	0	0	0	29.7079285977	19.6728002308	7.431778544	52.1051033314	14.2613619761	46.1969470782	0	50.7061286216	0	106.6573279426	0	0	0	0	0	0	0.3231208467	0	6.6710244287	0	17.5530962347	22.590236101	2.4363324339	4.4942203757	33.561073573	8.1225677415	30.5460640286	7.0414398865	0	0	0	0	0	0	0	0	0	0	0	0	16.1453916721	0	0	17.3791091983	22.7989611426	21.3266682527	15.5297914036	0	0	15.9941272241	0	0	20.8740896615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179018976	0	0	0	0	0	0	0	0	0	0	0.4835198012	25.9679267477	0	0	40.7102514613	78.3328401277	29.404460908	0	0	0	0	0	19.0828155913	0	19.1959553228	0	0.3707650305	26.4953948079	1.3062141214	39.4070733041	4.3734644153	43.2348875707	0	0	0	0	0	0	4.7981938438	41.7998867608	0	0	0	5.2803756714	0	0	13.9854399237	75.1939781172	0	0	16.8024822169	24.9901042644	0	0	0	0	0	0	0	0	19.0436259177	4.0270838595	11.4098287475	11.7878644109	23.2297021645	32.6676876527	0	1.2516575468	0	0	75.6492117949	9.3059114134	2.073355164	2.7027542207	68.2036378965	22.8948020881	0
ko00550	o__Corynebacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8565418899	1.0224733136	0.6651080858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8515634344	1.2447382583	2.255247649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6905251723	8.175015184	5.0544839643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3941813571	0	0	0	0	0.6396465517	0	0	0	0	0	0	0	0.8461257973	0	0	0	0.9444320805	0	1.7299373907	1.9715491843	0.3750419668	0	3.0938806862	1.2111144892	1.9664155558	0.7952782008	0	0	0	0	0	0	1.3895104129	0.680196161	0.3750866726	0.269077602	0	0	0	0	0	0	0
ko00550	o__Eggerthellales	16.2007756513	12.9289238561	20.1068231566	21.8254203009	15.293579389	10.4240657908	12.7203562121	23.4613659331	0	0	41.9094432516	0	50.330175464	41.4280234649	10.0132318938	15.4352983275	17.4253697155	1.5671115677	40.521750115	1.160375907	47.9524206609	0	0	0	0	0	0	0	0	0	12.7387955986	12.1704328694	22.4311525011	126.4831471285	77.8351580798	0	0	0	101.4841319771	6.1652811756	7.4221462596	17.5340246558	3.859152725	6.2074340045	27.9451389329	3.8318906523	146.5656469005	32.0601947425	0	0	62.1066323445	0.150755163	52.6588884143	25.5413724809	0	38.0376594506	0	23.1438217033	0	0	0	33.7199394673	0	9.8846828073	0	11.4928749982	2.4892513154	0	27.0124582874	8.1385592652	1.8623306302	4.6288095871	3.358475757	2.1531917642	13.0749516461	17.1428895712	10.9754704444	65.6718427002	17.9940978172	0	12.8909391801	11.4843808033	19.0756090147	14.9267317844	13.7742882201	7.21110305	4.6644918121	19.558104446	0	0	0	0	0	0	0	0	0	0	0	57.9359493911	0	0	0	7.2585071876	65.1464697757	0	2.2206510061	0	0	14.321569472	0	66.2876411093	36.6673714301	61.5038742702	0	43.9160729046	10.9619302337	50.098440631	33.1902830522	20.2577664684	20.2736901088	13.5944178273	0	0	0	0	0	0	0	0	0	0	1.0344618903	0	3.5663140241	2.3635558056	5.8874906223	11.6098885285	0	0	0	0	0	8.0318455838	0.529859309	0	0	0	8.262680311	0	13.417145126	3.950183887	3.3417583094	0	19.2075378321	6.0927605929	1.7838254928	0	0	0	35.5844771913	0	0	0	0	60.5039793795	114.1245834748	10.1604124756	19.1371835868	33.0107712207	11.1882527432	7.2434024765	3.2939621403	67.0801527992	58.1787959096	22.1001933349	7.7697036002	0	0	21.4558675178	57.2130168141	10.0719292195
ko00550	o__Enterobacterales	30.8875701726	4.7205232754	5.8500563123	0	0	0	286.4937323404	0	1682.8051709279	709.8376904613	281.6207084991	431.5744557051	62.1982804711	1.5171811605	13.5466000868	2.8922085096	28.5572324891	185.2759887534	0	123.9235035386	42.432220355	601.4937189608	0	0	0	0	0	0	0	0	4.0651747459	0.5794068699	18.5649504265	0	0	574.7097164174	71.9926439008	2.4786300828	206.6549447795	587.7828460654	71.5920464149	249.3340872176	27.1368787028	6.8077482409	179.9276834519	945.4532462672	15.2295208195	91.8614704607	153.5203949108	155.3406667055	0	466.6551427708	0	0	21.6352137728	2.545973824	37.6657628242	14.5710524681	40.6082780516	20.2200118004	0	0	66.8987198689	29.4287830268	13.6614774407	8.2350953936	104.0975968979	394.1363581821	7.4403158991	34.4227158468	39.9928035394	106.3800629382	93.5470960245	110.6880482815	50.273859964	2.0403000171	86.1052777617	95.5237798635	29.3299043316	341.2437224193	0	2.1702919925	1.8184357322	0.3719126638	4.3434372773	0.8097482267	659.9950797859	0	951.9671675295	2044.890462989	0	631.6764539881	0	683.7085912789	680.9539124401	551.5331570808	9.9445702114	149.962708588	34.1034423015	673.2872779609	1.3003184643	13.3286240434	0	22.0198709518	6.551672818	1196.4107657014	1318.1703259333	4.5519880212	0	42.3549842098	0	0	0	0	0	14.5985306372	0	0.9791678024	0	0	0	22.7377389891	513.7106148257	0	927.0424613158	832.2697147381	14.9099200521	17.9874222366	172.0494879819	0	392.7848621428	433.3078909535	192.217465678	461.9232788816	152.1829666808	547.9585960348	66.5005215607	0	965.997494449	435.9129327723	31.6982661049	616.7084883237	651.8075602001	9.3800110597	14.0321052521	387.1094797366	796.8282870049	936.2870475765	55.1253362929	302.904007545	0	11.7489845882	3.723532416	347.6888467648	14.3230208248	14.0142947271	8.4250109192	1131.5320035603	301.4756654611	86.7318932372	18.4145285391	164.9428971696	18.1646365545	40.9256170759	49.6195079237	3.0913283835	0	23.2742574429	35.2079585596	70.4881187389	2.4444901191	58.0526397562	22.2237708887	37.6185424505	0	61.574786093	66.1123943215	129.9459181952	191.5878800908	16.9689280029	0.2478322363	6.8285794831
ko00550	o__Erysipelotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0827871536	2.7608945926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.2389304101	0	0	0	0	0	0	153.8621547376	122.5204244706	251.9934083054	0	192.1241988912	0	175.3774421054	348.8020388305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151086666	0.4689109092	0	0	0	0	0	0	0.2001597649	0	0.4230344251	1.9148848058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2152691668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Fusobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0946343976	0	0	0	24.8840081911	0	0	0	0	0	0	0	0.4129578693	0	0	0	0	0.2370791844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2858810775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.647924403	0	11.0778424184	0	15.2493932122	0	0.5424189278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.6323941849	7.3573247276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Lactobacillales	178.0814131672	1121.5839884509	85.9314155655	787.4172440701	947.8568575137	167.5802207162	672.6637393039	832.5561047316	227.8124571314	581.8608733907	266.6619235906	1175.9938768896	47.4509780406	13.8217205166	266.0129955901	45.6084300981	181.7563015783	384.6137634837	258.7515062134	557.3736636158	6.1806675953	3052.8662513923	2.8716406931	2454.1027739404	958.2566972525	341.5564923168	440.809373752	15.0337940839	66.7793013547	6.7881024695	646.9196330876	56.4640268544	105.7824242172	27.0333556204	10.6535643855	4.0505626575	2223.1328206448	883.1330890582	407.1099937487	162.6061760563	860.0053358559	84.3170616435	28.6583658719	1013.0569465369	324.7356017037	232.8113726089	38.0590113906	145.0418769245	311.5148746119	254.0868986218	28.2290821879	370.6591011382	250.0755483023	134.1704077961	691.5510264258	303.8824659325	1219.9306979818	322.09419641	1532.045759222	1012.240829617	2706.9935575459	251.2567779931	1108.8592066913	173.7375422561	1042.813357742	26.2477358284	67.3140735208	134.5549003274	205.4733516267	208.8933111882	1824.490858335	318.7929245577	1117.5728315666	1054.3218959645	252.0171505098	556.6455824115	1031.1951073284	1022.9291322444	99.1917136789	5041.6198967297	352.7977805184	260.5673274502	612.617540209	503.7065623523	387.2900639868	499.4202686149	0.1396531985	34.2956219508	408.5550007946	895.9165266673	2046.4407354434	1904.8793220357	154.2690505488	1077.6925757894	513.4722097642	709.8870057149	67.8335209489	2665.8146204746	17.6198275428	17.0985551745	11.1209578365	23.4220033277	8.6071727703	184.1927274761	145.6104388923	121.6277979625	304.7160724998	10.9558401998	0.784276218	492.5736294557	2.3611102405	37.7426560519	4.1249307253	57.0938873793	2249.7990190018	90.3469655122	1369.0607538262	46.4150909272	99.6879535962	117.5562684968	50.9779768215	356.6102779989	763.9552661545	78.0070744414	472.7884293669	435.0379117121	476.6582109139	38.2296981256	916.8161502435	72.6458109728	385.7911730977	218.5669744518	420.2507067931	118.0747035205	201.9769296185	1375.5639392156	156.0740231872	219.3568853025	28.883817382	1016.1652226882	172.3888468952	580.7565548965	431.3691001356	529.5209865122	188.0119751437	551.7136602797	758.3392325246	179.5340996305	387.3788403181	156.1596713532	50.2208417653	553.1326470507	824.3197189943	228.7748627252	52.2476893329	484.1961664087	180.2929510993	48.6582117511	67.2962996582	16.2884857464	103.4980128344	1.3446782047	0.1998717382	0	1.4058041735	400.2912614384	69.5761961123	79.5481596003	66.3147072023	147.1408959118	148.3458436861	47.1087494922	11.8510909259	4.0399858525	0	401.6205483106	888.2341689224	1735.0360727569	42.4253986802	697.9087538007	102.8408229105	420.1599970479
ko00550	o__Methanobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4182396929	7.508952513	0	0	0	0	0	0	0
ko00550	o__Micrococcales	0	0.8253074844	0	0.2152226046	0	0	4.1452941588	0	0	0	0	2.23087623	0	0	0.2439037907	0.5828682228	0	1.148397838	0.6682921341	3.1585628556	0	0	0	0.2567963268	0	0	0	0	0	0	2.5881017423	0	2.5298398563	0	0	0	3.9440009341	12.453843998	2.0842874596	0.6234966158	3.8301579143	1.8204560058	0.2915725911	2.1503331934	1.1034696061	10.0060433951	0	9.0539092389	4.6973696955	7.1776828969	4.8770318784	2.9721315447	14.5687336484	5.2601614307	35.5270858276	2.4681203894	4.461436077	15.3475915595	12.2716063226	2.9653744977	9.3533917813	3.0818111468	22.1049797027	7.4199525228	10.7374128394	0	0	0	0	0.2191993737	0.6521124672	0	0	0	1.3837626682	4.7467798241	0	0.7744928469	0	4.8465183056	3.0605928187	5.6634943584	8.2226747048	8.6308587508	2.9563104285	5.0590281576	0	3.0315489095	41.3990981862	35.6639846117	0.9303935881	25.7893260598	0	22.6687678074	5.7337729708	0	2.2685603099	0	0	2.9383549321	9.6350142184	4.8341560546	0	8.6743767143	8.1513921301	0.2847097305	0.7550683576	0	0	5.8731867234	0	1.3920222931	0	8.2327908447	0	4.8140862105	2.5895902283	1.0879464729	3.3270662842	11.2933780555	1.5241519472	0	23.0127360313	11.7910729755	7.9619741575	6.1440994746	24.8902890292	1.6058049032	0	1.9582673435	4.0163296251	0.7096622004	19.006311538	9.7520766932	20.5794642335	4.4699985863	20.467483902	4.6171469907	0.3562367186	2.4169138068	4.0717643794	2.5947473513	2.3100841037	0	6.8789852211	14.5265855313	9.0204271856	4.5807300237	5.1690778147	1.0825303942	0	5.8295686755	6.8823983354	0.5781847361	0.242003569	0	0	0	0	0	0.2444420071	0	0	0	0	17.1604588186	3.0100986809	0	0	0.157501332	0.8685094013	0	0	0	0	0	0	0.3238115312	0	2.8404114339	0	0.5383224255
ko00550	o__Neisseriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3330245486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7634776488	0	5.7413935239	0.6802953998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5048592862	0	0	0	0.2211141543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3465609167	0	0	0	0	4.3207650452	11.4697115524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.359425405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5824276303	7.4298229515	0	0	0	0	0	0	0	0	0	0	0	0	50.7478268544	0	18.9019414043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1763201975	0.8175867938	0	0.352640395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2111291855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3021623008	0	0	0	0	0.5834764428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6870492604	1.5337458339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3007056046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Tissierellales	0	0	0	0.7510729113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1030352971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.099281568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00550	o__Veillonellales	9.9179428384	0	0	0	0	0	0	0	0.3280139311	0.7137549792	0	0.207272419	0	0	0	0.238796065	0	0.1934965942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1756074745	0	0	0.2715218343	0	0	0	0	0	0.2133679671	0	0	37.0691610148	0	119.4537923046	49.1502395903	15.5175016639	0.9461652149	49.6056691005	0.1623874583	75.0057367791	0	0	0	0	0	0	0	0	0	0	0	42.821275784	21.4638716315	0	0	0	0.2699404401	0.0431053063	0	0.325916731	0	0	0.5110525489	0.1093157576	0.3810826025	0	0	0	0	0	0	0	0	0	0	0.3282612807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3225204344	0	0	0	0	0	0	0	0	0	0	0.2670769383	3.0287745423	0	0	0	0	0	0	0	0	0	0	17.138294586	0.149955643	0	0	0	0	0	2.2290278699	0	0	0	0.2998785577	0	4.4932151132	43.4704960658	0	0	0	21.8513886387	9.3251836604	0	0	0	0	0	0	0	0.2446530682	0	0	0	0	0	0	0	0	0	0	4.7636657769	0	0	10.168907809	2.9536769399	72.4347129687
