Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00135	c__Clostridia	14.5719490897	0	11.9925547974	2.1786492375	11.5439643122	0	21.1572698077	11.4793523746	0	0	0	0	268.5936959161	98.0441164877	52.3511515304	3.9682284007	2.9663159428	2.1589063603	11.300650146	0	3.761205603	0	20.1215822955	0	0	0	0	36.8629080737	11.6302380608	13.0345463408	20.8130482241	20.6620925583	17.003304396	11.2676357432	9.8868273859	0	0	0	15.8246069795	0	18.9825437285	66.2644619511	15.1973243716	35.1824585906	0	11.6611246255	2.1786492375	0	0	0	23.6916012674	0	8.9001988315	23.5509190644	0	46.6367644148	0	0	0	0	0	12.9548820047	0	0	4.0666980536	11.5331509807	8.8514428111	2.2222222222	0	3.3600590586	2.1261028596	1.1093657835	37.878890348	10.2643741692	0	0	0	9.670735165	86.7756752027	0	37.5413379138	40.1539099755	45.4344146015	34.359647702	27.3561174716	35.0394922947	7.520192012	49.8008774614	0	0	0	0	0	0	0	0	60.560591159	0	19.7752744989	6.4719052589	65.7489908698	120.1385230214	124.2073006616	11.1877451085	14.8121839519	0	0	119.0158928776	42.0386567354	22.8373226798	36.2116170185	35.1447608006	28.3323521906	15.3213656859	0	17.373218142	68.4548726772	2.9703980009	15.9457517141	4.0144877861	2.9751742509	15.1657444327	0	6.6211781947	0	0	0	0	0	0	0	14.9528050444	0	0	0	0	0	66.1752899025	0	0	0	0	0	0	7.0552081108	0	0	33.2732578617	0	30.5900759642	0	12.8859015909	19.2144706592	37.1566997109	23.3618340574	12.570830363	20.6598830391	0	0	20.3346520909	36.879957488	1.5079521976	29.4306597411	0	8.2522216691	38.1992252713	44.4898543896	71.7239744995	61.8783798125	63.1955208192	44.9864730952	11.790377065	1.7161015264	0	0	18.8026118877	18.5639998832	0	0	8.8768829857	67.4740542648	14.1855213991
M00135	c__Coriobacteriia	12.596494381	8.6875449303	12.9141359475	18.8144967543	12.0934471993	8.9038642396	8.8109236956	21.2782610838	0	0	36.0339448923	0	40.4378248307	36.7193882532	5.4554970545	6.6800933566	13.0192520959	2.1985614901	32.3601232571	1.582021359	35.146399557	0	0	0	0	0	0	0	0	0	7.0106428075	10.0004795649	14.5258765131	83.5240058206	60.0538798494	0	0	0	78.7872904204	4.615996103	3.6343875187	7.8066024707	3.4585236382	4.8857332264	24.0088135245	0	107.7605800105	23.3312150832	0	0	43.4885507742	0	40.5478759799	15.0603435967	0	24.4738536187	0	21.8334029478	0	0	0	20.0369416445	0	7.2532143506	0	6.451088126	2.3411672837	1.0384938362	24.1057872339	3.929660744	0	2.6274409065	2.5459738677	1.84748122	14.4217307165	20.3647055961	7.0343163926	54.3857835402	9.7811253605	0	9.3041272359	14.5611085736	13.7578616957	10.0703475989	13.0871131458	5.720300875	7.0564927098	16.0571356973	0	0	0	0	0	0	0	0	0	0	0	41.973233588	0	0	0	0	61.6859475272	0	1.0515655402	0	0	0	0	45.1178880669	26.2869789798	47.885377035	0	40.519157712	10.2532285735	47.8566812802	36.1404693055	16.3121346012	14.4326767038	15.7847656632	0	0	0	0	0	0	0	0	0	0	1.0525691622	0	6.8297398779	1.0524920586	12.6077190431	7.4797789573	0	0	0	0	0	9.4619132767	0	0	0	0	8.0241730629	0	8.256666327	2.3643943017	4.831415123	0	21.5262847923	1.9995211478	6.472691622	0	0	0	25.2019482974	0	0	0	0	40.1909967068	77.9224780641	7.293010151	15.6728034656	25.8670812926	11.5981043917	5.1518282816	3.053565196	52.3698013175	43.1738085219	19.5157221219	7.7769332942	0	0	14.6569609067	49.3361517445	8.7512663132
M00135	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.8612821138	0	0	0	0	0	0	93.4558972471	73.2126257836	158.8343251529	0	115.8693806793	0	113.1212178997	205.5880096189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00135	c__Gammaproteobacteria	4.0795868173	0	0	0	0	0	20.6845246889	0	0	29.97024134	20.0752177749	23.7930443445	9.0276254256	0	0	0	3.6729124418	8.5379518104	0	16.5003619072	0	153.7790930704	0	0	0	0	0	0	0	0	0	0	3.770409168	0	0	93.3442657859	10.10472304	0	9.6789724877	17.5447242372	3.5575526558	15.3454983771	0	0	25.4635283183	88.6112415217	0	0	4.2538636843	5.3267337136	0	22.9023471145	0	0	7.8361059062	0	2.08842108	0	0	0	0	0	0	0	0	0	4.2105196796	14.9892765826	0	0	3.7377304034	5.0891710337	3.4556708265	14.6691920744	0	0	4.7064644158	5.3293711447	2.9730888183	0	0	0	0	0	0	0	31.3586792889	0	410.6922057195	199.3672698931	0	28.6717334251	0	57.9632077718	178.7376052848	0	0	8.7016846224	14.7008849406	28.3041494757	0	0	0	4.1637246065	0	56.2199850893	79.3811715163	0	0	2.0208884017	0	0	0	0	0	0	0	0	0	0	0	6.8473120424	66.0355619818	0	37.7208249585	17.9521394445	1.8334569553	0	41.9115903877	0	49.7289527788	0	211.9768620289	45.8434409207	6.1990767001	36.248891753	3.938642441	0	481.3922534255	101.7959332772	0	180.2714672142	13.8409935913	0	0	24.9187292709	246.3790080499	273.0485239386	4.3149924187	68.6408932767	0	3.5561574273	0	25.3454758369	0	3.5527600838	0	633.1138323148	48.6615488192	8.9929847093	3.8862512267	16.694991136	0	3.1332944854	0	0	0	2.8251046877	6.0499814067	19.1238833927	0	0	0	9.4363190245	0	2.4330900243	4.0614397716	2.4841844705	2.1454745061	0	0	0
M00135	c__Negativicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.6281319122	59.7843198772	159.8365058933	0	88.0729449152	0	0	0	0	22.4195650092	0	4.5165887832	30.7222648292	0	24.8016354404	109.0145072553	0	225.1313758739	112.896988242	19.5337044589	98.4781766176	226.6368649813	0	127.2727515812	0	0	0	0	0	0	0	0	0	0	0	69.2253635987	97.0932109396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8919148365	7.5956011506	0	0	20.2700354989	75.0176320314	17.1046895855	18.1886445943	91.1162906809	9.4344166425	46.4994249331
M00135	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5437262685	0	0	0	0	0	0	0	2.3306971624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9136237824	0	54.8269632917	0	30.2115914206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8908377485	0	0	0	0	0	0	0	0	0	0	0	0.7352817423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00136	c__Bacilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9379041791	0	0	0	0
M00136	c__Gammaproteobacteria	19.4164205233	1.6416259855	3.3188261667	0	0	0	246.8373209453	0	0	77.2411009647	33.2122602851	49.7912479767	5.0565087635	0	2.7864556585	0	21.6022613031	121.1664772386	0	34.6413469475	0	0	0	0	0	0	0	0	0	0	7.5335736681	4.9607471304	17.2735694051	0	0	586.2963568986	76.8292915821	0	24.3576605126	0	0	255.2991785307	28.8727385413	3.0734959436	347.5175864797	648.8362421103	2.7463370685	0	58.9000370127	85.6121387101	0	298.6573753506	0	0	24.803288769	0	0	2.9161334199	0	0	0	0	0	0	0	0	0	0	0	0	3.8646604899	0	8.3401540161	28.0425371175	0	0	0	0	20.6253393144	6.8509051317	0	0	0	2.3975667893	1.2214186335	0	0	0	1016.1656475169	430.9239398954	0	86.0369898321	0	194.3113315828	363.216746594	278.0587199211	0	109.3041086344	39.3426739121	0	0	3.2960028908	0	21.4754901416	0	52.1261821919	217.79526866	3.2335119983	0	1.5734417492	0	0	0	0	0	0	0	0	0	0	0	16.185622033	480.611930658	0	1010.3939566836	883.4729945022	15.1688101418	0	78.591340014	0	229.9947567134	437.6300265808	165.5619501408	278.80098661	30.2106793772	165.9219459552	13.3032303465	0	1476.5069694283	130.8309653279	0	200.220501939	82.0740607237	3.7649433978	0	191.4886303882	208.8514029487	159.0095943285	15.9392126115	271.2884501365	0	8.8895948445	0	371.0726315886	11.6094381215	4.8069932576	0	1958.2743400476	337.081289235	102.3567953696	22.1330053924	168.0943092844	16.0273170152	48.2640396617	40.7780910189	2.6475109113	0	16.1168018445	0	9.9973457443	0	62.6389232265	11.6095459325	41.6115367208	0	61.7145927969	64.0103761008	120.9148447904	24.5718156964	13.3593514127	0	0
M00138	c__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7865950201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00138	c__Clostridia	0	0	0	0	0	0	0	0	0	0	0	0	142.401678169	16.6443970225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7899151926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3332465492	0	4.6118035184	0	26.0654710561	69.3772538022	65.1808260271	0	0	0	0	90.5255918436	11.4023978307	0	8.9857399979	0	0	0	0	0	0	2.2759602224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.182578735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1580948402	0	0	0	0	13.1953888165	14.0827273181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00140	c__Actinobacteria	129.5086853487	666.49954348	245.1800316357	225.4096249638	957.5093037047	71.8556609112	68.7355347593	964.183114962	0	1444.0373107849	2020.8981470425	1092.4304993114	853.0972457228	65.2456336479	50.0374977017	53.3684604753	2900.5345008273	2838.1495061809	156.9712356872	5535.8309729519	82.1817586838	0	0	27.976492775	26.0014093502	5266.2183336857	4066.7865153187	32.1092151468	34.690808617	0	0	0	0	0	0	0	0	25.9760681284	9.320555365	15.4394659233	14.4202330194	0	6.3163519805	20.9713101715	542.1907870191	39.821688009	0	1866.4017342846	4094.3160461197	6536.1791377693	14.9366021048	4305.8362457229	124.0054199702	83.577525089	6450.8673239639	266.6693802164	91.1086501153	1888.6452567035	219.4140487312	56.8388917797	32.2467171789	2637.5225863558	544.0987367947	1445.5353331316	63.2296931696	831.2771105582	535.5744186987	1663.5723073298	5103.6417501802	2888.649451868	100.7472703643	1913.5949840407	0	6.4906915816	559.316483591	291.2901343388	100.201918385	54.9525395819	33.9336030405	6.7510020063	392.2761760455	105.820591791	150.3556713441	254.5381969488	228.3343399351	226.0762218244	223.7149707102	386.1750210623	59.024660183	43.7856899735	575.1985276568	36.0405823836	0	32.1751033488	10.4624000609	81.7324337605	0	27.6859011828	0	39.7779410379	13.6125423882	8.4149776342	35.2386671727	13.5188722946	24.118294106	2894.0797946764	2579.7683522387	116.3059610103	267.2130299234	6.7690952362	199.0172272243	0	0	15.8429931162	0	8.475169518	223.8747190478	6.9015277672	6.2377923605	41.6809414911	29.5424131422	172.2796028837	2236.1735589332	182.9832526966	1337.2014948527	3818.353056553	3929.2858314145	61.9023493384	0	1668.5759526108	0	861.4759298484	379.5061882605	11.7411373053	849.6720721224	7.7662576559	708.9482488175	88.3989482341	0	0	5778.0866631326	0	4302.1559802221	253.9527477542	59.4179878308	5421.4548175439	16.6847728834	7.8314584399	1599.1209540722	160.6056704	1968.9664855344	314.9814279637	29.0127214856	247.571972287	22.2075005432	215.2753492646	51.7190850779	0	0	0	1944.2538618968	0	0	0	0	169.7808688542	55.3696246091	40.0241209742	365.6648923203	2754.6368353542	71.6641098225	7401.4716498705	6155.2904244927	0	159.2208748285	5297.679969508	3004.9465073353	2409.5895713264	7776.9307595532	1510.5771479342	719.2690786625	2300.08094478
M00140	c__Bacilli	647.8744688569	2282.4197715702	195.2097881535	1735.4050285262	1906.862193738	4636.6630559762	1434.6541306474	1712.2541665927	434.6197141841	1099.2969041194	446.122373728	1632.9431132189	105.4269539463	22.1358673718	514.5387023757	162.8666463201	1070.1337257235	643.1324017479	548.032488234	1066.5523421067	10.8739471508	6137.0890255847	0.4516711834	5894.0209829445	2226.7593344489	495.3277517145	883.5946080924	33.8919466365	152.7267577421	9.3077761941	1639.2129840666	486.943948358	776.2778068154	50.6987385352	22.6247139693	9.4096223874	5405.3491733756	1420.7940652581	730.7009421276	181.9348653824	1554.8243332721	148.8768155658	55.471971497	1848.6878290498	5881.8650237743	475.3829771482	73.2392803991	313.9166451667	750.1112984705	522.6574458087	95.8208012475	774.7504755522	622.2357462078	255.2283302192	799.6885730842	723.7800379775	3349.0466107786	681.3453504828	3830.8644089524	2889.3337691295	6202.6995181916	108.07405082	2590.3608855883	379.7445200443	2238.7617569641	46.397365755	143.0864840397	280.2042277777	415.518098062	446.3398740826	4126.3591771029	680.2393897702	2475.113580108	2443.6628412402	558.6790229204	1250.0267403257	2252.5379268329	2256.5228485696	187.5847255073	1190.420075797	717.2085456442	624.6656260718	1693.0522148313	1132.8094644676	1100.4561712535	1092.1474040046	2.8735632184	161.8765917195	869.0265907248	1666.6164234379	4212.7962489302	3609.6844533396	0	2070.9316785594	891.7698240152	1124.8942009493	153.2918306409	4247.4503468565	10.5231614775	49.1217152997	29.4250907354	38.9628905408	22.668322247	344.0238014747	473.3909594697	140.8446290179	424.0222935731	26.3855938232	0	1009.0230275646	4.2413446543	77.832791167	12.5880267556	111.3668088888	5889.3071872751	154.0502814739	3208.1788385859	99.9230680704	192.7409757412	225.0488162901	104.3358947164	873.6309951955	1440.5488992884	126.2285099118	891.0251242563	875.7986127281	544.6961508878	77.8177009192	8304.8366258593	149.4700172997	161.861891188	441.7873597344	924.9626812899	258.1342767177	361.9749879355	3019.5328350959	290.1330868959	745.0022373345	0	5616.8283562602	182.2977846366	2878.1930343322	2204.2178750349	1182.7204843666	357.1498651239	1011.9893737415	2591.417544058	1797.6814524208	838.99335479	489.8895022688	102.9172665566	1243.092529655	2474.3406769742	589.866264754	189.6046739653	1179.4741154852	387.9122761338	112.4142577774	98.5262204399	42.8082866541	441.1785454956	59.0916137717	0	0	11.8476822609	1001.1106291394	169.6515933033	190.3819170093	110.0152497266	332.8539354892	339.6142173649	98.3932634982	22.5596221779	14.0698610985	0	1180.6946231638	2798.3644381502	5009.929063182	1823.4299047657	1578.7510057112	239.4438012844	889.6755205943
M00140	c__Bacteroidia	12.4527384855	0	590.4619908358	0	24.1728227202	22.5983641085	8.2042267215	72.7685509293	0	0	0	0	0	0	0	344.2184024498	570.6506291035	48.5569039689	46.495178624	0	42.4703041779	113.8185666425	369.9360472707	2.0491803278	0	75.6192448298	56.2955334959	193.3645141138	178.338433295	609.3183231892	425.7304419809	657.0438061034	360.7408169458	2222.2079778049	1367.0690256517	0	0	0	93.3346493957	12.6578777555	484.6879457527	151.7884533828	494.0242541985	470.4699522297	157.0777757422	18.1818222028	20.9952657602	38.7787163818	0	0	1511.3315118157	15.1061587038	234.3091526176	910.19988924	0	517.3854370022	90.7434852166	0	643.9242217859	25.2421746598	0	146.3157240993	214.5976002536	0	145.3727034462	220.7431830415	282.2790179169	368.9761384646	90.9732093254	311.4583372343	263.6480538547	615.7060176727	553.2048670292	415.1390748391	93.9564088698	30.3188554208	0.8661748594	188.4132661813	329.8922178412	0	680.3830689065	982.1639444702	521.6192281523	173.5310860591	578.974336587	1095.3555220668	493.2826923113	341.96301366	0	0	0	0	0	0	0	0	350.5411110941	0	268.3113849686	811.1488221609	689.9309830802	95.6880309942	1468.3291424741	0	67.810147835	0	0	23.9497232345	1394.0943122519	0	2.6311725699	134.268194199	219.3207328021	64.4507644743	431.2210939149	146.4242655069	639.6047098378	36.231225329	24.987206645	484.9572674121	236.8284694195	1205.4967367276	0	33.2405633836	0	0	0	284.0969447796	0	683.7103018838	50.485877329	63.0016639965	159.6955379682	0	160.3494288007	0	9.649717716	1348.7366597086	0	0	0	0	0	1077.8279083375	136.3844441142	0	0	0	823.6693969755	360.8356980108	918.9255511461	828.7614577338	211.3811077049	394.6423767603	1507.0721641861	222.2311042877	122.3260228742	0	0	0	29.9987054289	0	0	0	0	662.9745747014	379.7585762892	289.6033644811	409.451741494	179.8172076055	420.555729799	35.4415366083	24.2147632082	16.3898329429	18.9261255944	83.4029908891	232.7395249226	4.9911691179	20.6970596422	192.9339629547	1276.5001475199	927.379062289
M00140	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2878432952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3807155534	0	14.2887941742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3440581148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8086589199	0	0	0	0	9.0958825542	17.5100939331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00140	c__Clostridia	241.4847709692	343.8852574916	329.8020292077	390.3279047581	482.0524831723	205.3671557702	86.6618316346	303.2678540521	0	0	767.4644462893	0	271.5768595616	92.3015268411	221.7999228439	854.0651028113	65.5525080038	50.164851767	259.9175813803	0	803.6846030272	0	4.5913632941	0	0	0	0	25.7659010252	7.9538423333	2.2828419056	322.3428414437	425.8767275933	644.9149962664	8.9701956973	8.7270475732	0	0	1160.4044403633	536.0656470329	44.1544222746	301.0851849395	102.149699832	45.9763738258	160.5040397275	127.1710441599	137.4698768727	225.4094879793	686.0074282634	0	0	50.9905086417	0	25.2906610292	76.1633769969	0	69.582550484	773.3133402569	342.0043270179	563.2911123304	475.4942267642	858.1524418502	15.5231402438	387.1229712245	367.3047832309	604.010400762	156.2317060867	200.2883060416	1.62595964	65.17189602	31.2863095446	14.6892508127	15.6847462949	54.648200971	24.9340830304	0	92.3528403121	118.5194483689	531.3980401909	134.5999214333	0	429.5694229331	619.0449896382	440.9024062463	511.7661217783	253.3705832619	276.9983449099	18.3058754172	460.971464008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713.122840803	341.5533569829	0	0	7.5757575757	32.0814697686	73.3584243028	4.2542401252	95.6314482604	56.2965976677	24.889605637	0	381.4830609075	8.7462557678	213.0153721954	310.8846901491	28.7422130168	4.5222908196	49.2799074624	0	12.0044893745	0	0	6.9444444445	120.1816572787	38.3830071387	356.2904716442	0	317.8797177182	700.5972079031	0	1104.4287576746	7.1382919279	514.6860454168	417.241028247	0	0	0	0	0	32.9323151977	580.4199525504	0	0	44.7362025497	0	60.369477523	54.6639541987	11.2166466841	105.337698738	92.9054655498	259.7634159952	96.7648724213	119.5218384449	0	114.5128753551	84.8900126273	605.4754222185	107.8515217267	22.117729818	38.3166082511	1337.4306055165	37.7195433947	32.8987508899	126.4084732197	83.3572038435	41.3254225265	42.2752743247	18.032468747	12.7457699093	7.8494857962	10.6949923015	66.8489334364	82.8556044681	0	0	63.6957704793	33.4739006124	0
M00140	c__Coriobacteriia	32.4238860728	28.5192390153	47.438666603	49.5378413689	28.9405253542	24.317685365	25.5377983499	59.0331310371	0	0	119.723537738	0	120.8513512028	122.3456974898	25.5868266485	34.1787922777	30.0859827878	5.1389345051	92.165806398	3.0606974004	114.591473838	0	0	0	0	0	0	0	0	0	27.0049300428	27.7765580631	43.8052405859	283.6506608459	182.8000403391	0	0	0	272.6216111607	22.0283092116	22.0797140871	78.9963594645	9.1399911857	16.5350239792	88.3194524842	11.770204859	304.2703501427	86.6143286556	0	0	134.0073279192	0	111.6957892728	62.086026713	0	99.5806870975	0	67.9899644582	0	0	0	66.6601277592	0	35.4425818097	0	33.8554367324	4.8193880156	0	68.1182629864	31.3291598725	9.9480789977	16.6084820396	12.6920018824	8.4610734006	32.4424906806	56.5296467756	25.5401400569	164.6205922864	41.4591318313	0	25.4918050338	28.8045202144	42.8999717064	35.5444732616	42.8274673369	19.6605597105	22.5484180818	51.7552435446	0	0	36.0980656934	0	0	0	0	0	0	0	0	141.1043048387	0	0	0	0	160.8465662893	0	3.8866885543	0	0	0	0	180.6454472521	102.4847394493	203.2316565232	0	148.8048322544	31.0317543299	144.9094333002	94.2894889757	70.783845573	49.1520781194	39.1813583874	0	0	0	0	0	0	0	0	0	0	5.8305234437	0	17.4987470723	5.8318868168	28.1009967627	27.3516963803	0	0	0	0	0	19.6119027602	7.1141921556	0	0	0	17.0675178064	0	36.4275978363	7.689461539	35.6646983161	0	31.1834140556	11.7130564459	8.6166020973	0	0	0	91.5268914456	0	0	0	0	149.8847832114	265.0628752664	28.7116950293	40.7958554729	70.3778633892	37.549634062	15.1534087945	23.0292405379	158.1815848419	135.597985811	57.6419567897	18.2555233236	0	0	51.4295561588	157.0912712884	28.7300861538
M00140	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0135334009	0	0	0	0	0	0	0	6.4011774481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4457568733	0	0	0	0	8.5497394401	0	0	0	0	0	0	0	7.6402454065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5031305086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
